full time series of predicted survey index
survey year spp area pred_survey
1 1 1 1 603002
1 1 2 1 651786
1 1 3 1 132576
1 1 4 1 198435
1 2 1 1 349467
1 2 2 1 320213
1 2 3 1 49511.4
1 2 4 1 169999
1 3 1 1 214204
1 3 2 1 168281
1 3 3 1 19383.2
1 3 4 1 147093
1 4 1 1 135635
1 4 2 1 90842
1 4 3 1 8068.47
1 4 4 1 128774
1 5 1 1 87657
1 5 2 1 50622.6
1 5 3 1 3674.75
1 5 4 1 114227
1 6 1 1 57936
1 6 2 1 29474.1
1 6 3 1 1883.83
1 6 4 1 102762
1 7 1 1 39670.9
1 7 2 1 18699.7
1 7 3 1 1134.26
1 7 4 1 93794.1
1 8 1 1 28649.6
1 8 2 1 13229.3
1 8 3 1 807.583
1 8 4 1 86836
1 9 1 1 22141.8
1 9 2 1 10550.8
1 9 3 1 664.819
1 9 4 1 81483.5
1 10 1 1 18381
1 10 2 1 9293.65
1 10 3 1 604.108
1 10 4 1 77404.6
1 11 1 1 16250.8
1 11 2 1 8696.49
1 11 3 1 577.679
1 11 4 1 74328.8
1 12 1 1 15065.9
1 12 2 1 8433.63
1 12 3 1 567.327
1 12 4 1 72037
1 13 1 1 14417.3
1 13 2 1 8296.93
1 13 3 1 562.111
1 13 4 1 70353.1
1 14 1 1 14067.3
1 14 2 1 8242.3
1 14 3 1 560.452
1 14 4 1 69136.8
1 15 1 1 13880.8
1 15 2 1 8242.7
1 15 3 1 561.372
1 15 4 1 68276.7
1 16 1 1 13782.6
1 16 2 1 8247.39
1 16 3 1 562.148
1 16 4 1 67685.5
1 17 1 1 13731.3
1 17 2 1 8216.35
1 17 3 1 560.541
1 17 4 1 67294.6
1 18 1 1 13704.7
1 18 2 1 8178.88
1 18 3 1 558.411
1 18 4 1 67051.3
1 19 1 1 13691.1
1 19 2 1 8200.78
1 19 3 1 559.793
1 19 4 1 66914.7
1 20 1 1 13684.2
1 20 2 1 8203.93
1 20 3 1 560.022
1 20 4 1 66854
1 21 1 1 16226.9
1 21 2 1 8197.98
1 21 3 1 559.678
1 21 4 1 70772.7
1 22 1 1 18215
1 22 2 1 8137.01
1 22 3 1 555.965
1 22 4 1 74460.4
1 23 1 1 19681.8
1 23 2 1 8097.81
1 23 3 1 553.5
1 23 4 1 77899
1 24 1 1 20721.8
1 24 2 1 8053.21
1 24 3 1 550.69
1 24 4 1 81080.6
1 25 1 1 21438.1
1 25 2 1 7973.85
1 25 3 1 545.751
1 25 4 1 84004.8
1 26 1 1 21920.9
1 26 2 1 7960.64
1 26 3 1 544.827
1 26 4 1 86676.9
1 27 1 1 22240.7
1 27 2 1 7981.34
1 27 3 1 546.01
1 27 4 1 89106.5
1 28 1 1 22449.7
1 28 2 1 7975.47
1 28 3 1 545.608
1 28 4 1 91305.7
1 29 1 1 22584.9
1 29 2 1 7912.99
1 29 3 1 541.772
1 29 4 1 93288.4
1 30 1 1 22671.5
1 30 2 1 7899.76
1 30 3 1 540.938
1 30 4 1 95069.5
1 31 1 1 22726.5
1 31 2 1 7862.42
1 31 3 1 538.636
1 31 4 1 96664.6
1 32 1 1 22761.4
1 32 2 1 7823.25
1 32 3 1 536.194
1 32 4 1 98088.8
1 33 1 1 22783.2
1 33 2 1 7777.34
1 33 3 1 533.335
1 33 4 1 99357.2
1 34 1 1 22797
1 34 2 1 7707.83
1 34 3 1 529.016
1 34 4 1 100484
1 35 1 1 22805.5
1 35 2 1 7613.55
1 35 3 1 523.15
1 35 4 1 101483
1 36 1 1 22810.8
1 36 2 1 7571.66
1 36 3 1 520.483
1 36 4 1 102367
1 37 1 1 22814.1
1 37 2 1 7561.89
1 37 3 1 519.796
1 37 4 1 103147
1 38 1 1 22816.2
1 38 2 1 7560.46
1 38 3 1 519.634
1 38 4 1 103835
1 39 1 1 22817.4
1 39 2 1 7519.44
1 39 3 1 517.057
1 39 4 1 104441
1 40 1 1 22818.2
1 40 2 1 7529.71
1 40 3 1 517.656
1 40 4 1 104973
1 41 1 1 22818.7
1 41 2 1 7513.01
1 41 3 1 516.611
1 41 4 1 105440
1 42 1 1 22819
1 42 2 1 7510.42
1 42 3 1 516.429
1 42 4 1 105850
full time series of predicted catch
fleet year spp area pred_catch
1 1 1 1 397979
1 1 4 1 26698.9
1 2 1 1 215545
1 2 4 1 22727
1 3 1 1 126208
1 3 4 1 19503.6
1 4 1 1 77973.7
1 4 4 1 16908
1 5 1 1 49609.2
1 5 4 1 14834.2
1 6 1 1 32152.6
1 6 4 1 13189.8
1 7 1 1 21303.8
1 7 4 1 11896.2
1 8 1 1 14635.2
1 8 4 1 10886.8
1 9 1 1 10616.9
1 9 4 1 10105.7
1 10 1 1 8249.11
1 10 4 1 9506.74
1 11 1 1 6884.02
1 11 4 1 9052.05
1 12 1 1 6112.63
1 12 4 1 8710.69
1 13 1 1 5684.49
1 13 4 1 8457.69
1 14 1 1 5450.63
1 14 4 1 8273.01
1 15 1 1 5324.67
1 15 4 1 8140.69
1 16 1 1 5257.67
1 16 4 1 8048.11
1 17 1 1 5222.41
1 17 4 1 7985.38
1 18 1 1 5204.04
1 18 4 1 7944.8
1 19 1 1 5194.55
1 19 4 1 7920.41
1 20 1 1 5189.69
1 20 4 1 7907.65
1 21 1 1 2355.77
1 21 4 1 3315.47
1 22 1 1 2787.16
1 22 4 1 3510.36
1 23 1 1 3121.17
1 23 4 1 3693.09
1 24 1 1 3365.93
1 24 4 1 3862.94
1 25 1 1 3538.61
1 25 4 1 4019.66
1 26 1 1 3657.11
1 26 4 1 4163.35
1 27 1 1 3736.72
1 27 4 1 4294.37
1 28 1 1 3789.34
1 28 4 1 4413.25
1 29 1 1 3823.67
1 29 4 1 4520.66
1 30 1 1 3845.83
1 30 4 1 4617.34
1 31 1 1 3860
1 31 4 1 4704.06
1 32 1 1 3869.01
1 32 4 1 4781.62
1 33 1 1 3874.7
1 33 4 1 4850.77
1 34 1 1 3878.27
1 34 4 1 4912.29
1 35 1 1 3880.51
1 35 4 1 4966.88
1 36 1 1 3881.9
1 36 4 1 5015.23
1 37 1 1 3882.77
1 37 4 1 5057.96
1 38 1 1 3883.31
1 38 4 1 5095.66
1 39 1 1 3883.64
1 39 4 1 5128.87
1 40 1 1 3883.85
1 40 4 1 5158.08
1 41 1 1 3883.97
1 41 4 1 5183.73
1 42 1 1 3884.05
1 42 4 1 5206.24
2 1 2 1 533316
2 1 3 1 234788
2 2 2 1 262666
2 2 3 1 91223.4
2 3 2 1 141591
2 3 3 1 37714.7
2 4 2 1 81562.9
2 4 3 1 16974.9
2 5 2 1 47591.6
2 5 3 1 8450.82
2 6 2 1 28246.2
2 6 3 1 4737.31
2 7 2 1 17534
2 7 3 1 3037.15
2 8 2 1 11828.3
2 8 3 1 2239.59
2 9 2 1 8874.86
2 9 3 1 1860
2 10 2 1 7417.63
2 10 3 1 1686.78
2 11 2 1 6724.91
2 11 3 1 1611.68
2 12 2 1 6403.39
2 12 3 1 1579.68
2 13 2 1 6257.02
2 13 3 1 1566.57
2 14 2 1 6186.85
2 14 3 1 1560.02
2 15 2 1 6167.57
2 15 3 1 1560.16
2 16 2 1 6172.79
2 16 3 1 1563.5
2 17 2 1 6167.14
2 17 3 1 1562.98
2 18 2 1 6141.66
2 18 3 1 1557.33
2 19 2 1 6131.52
2 19 3 1 1555.27
2 20 2 1 6142.02
2 20 3 1 1558.41
2 21 2 1 6142.19
2 21 3 1 1558.35
2 22 2 1 6118.78
2 22 3 1 1553.08
2 23 2 1 6076.25
2 23 3 1 1543.37
2 24 2 1 6040.27
2 24 3 1 1536.09
2 25 2 1 5990.2
2 25 3 1 1525.69
2 26 2 1 5946.5
2 26 3 1 1516.35
2 27 2 1 5944.3
2 27 3 1 1517.11
2 28 2 1 5950.69
2 28 3 1 1519.28
2 29 2 1 5926.74
2 29 3 1 1513.88
2 30 2 1 5892.7
2 30 3 1 1506.02
2 31 2 1 5871.61
2 31 3 1 1502.32
2 32 2 1 5839.68
2 32 3 1 1495.6
2 33 2 1 5804.24
2 33 3 1 1488.21
2 34 2 1 5757.41
2 34 3 1 1478.37
2 35 2 1 5690.9
2 35 3 1 1464.1
2 36 2 1 5630.17
2 36 3 1 1451.24
2 37 2 1 5604.02
2 37 3 1 1446.83
2 38 2 1 5597.03
2 38 3 1 1446.24
2 39 2 1 5581.67
2 39 3 1 1443.17
2 40 2 1 5565.86
2 40 3 1 1439.41
2 41 2 1 5563.68
2 41 3 1 1439.62
2 42 2 1 5554.95
2 42 3 1 1437.61
full time series of survey length comp
survey year spp area catch-at-size
1 1 1 2  0.0558994 1.62449 4.87116 5.39371 1.48094
