full time series of predicted survey index
survey year spp area pred_survey
1 1 1 1 603002
1 1 2 1 651786
1 1 3 1 132576
1 1 4 1 198435
1 2 1 1 349446
1 2 2 1 320196
1 2 3 1 49511.3
1 2 4 1 169997
1 3 1 1 214058
1 3 2 1 168181
1 3 3 1 19382.7
1 3 4 1 147080
1 4 1 1 135308
1 4 2 1 90602.2
1 4 3 1 8067.52
1 4 4 1 128741
1 5 1 1 87149.2
1 5 2 1 50259.6
1 5 3 1 3673.43
1 5 4 1 114167
1 6 1 1 57279.5
1 6 2 1 29027
1 6 3 1 1882.26
1 6 4 1 102666
1 7 1 1 38905.6
1 7 2 1 18198.6
1 7 3 1 1132.54
1 7 4 1 93656.7
1 8 1 1 27811
1 8 2 1 12696.3
1 8 3 1 805.786
1 8 4 1 86653.1
1 9 1 1 21256.4
1 9 2 1 9996.05
1 9 3 1 662.982
1 9 4 1 81253
1 10 1 1 17467.1
1 10 2 1 8721.81
1 10 3 1 602.248
1 10 4 1 77126
1 11 1 1 15320.2
1 11 2 1 8113.72
1 11 3 1 575.822
1 11 4 1 74002.6
1 12 1 1 14125.7
1 12 2 1 7843.11
1 12 3 1 565.486
1 12 4 1 71664.9
1 13 1 1 13471.7
1 13 2 1 7703.38
1 13 3 1 560.311
1 13 4 1 69937.6
1 14 1 1 13118.8
1 14 2 1 7646.66
1 14 3 1 558.694
1 14 4 1 68680.6
1 15 1 1 12930.7
1 15 2 1 7644.23
1 15 3 1 559.644
1 15 4 1 67783.1
1 16 1 1 12831.6
1 16 2 1 7647.51
1 16 3 1 560.455
1 16 4 1 67157.7
1 17 1 1 12779.9
1 17 2 1 7618.75
1 17 3 1 558.906
1 17 4 1 66736.1
1 18 1 1 12753.1
1 18 2 1 7584.45
1 18 3 1 556.839
1 18 4 1 66465.2
1 19 1 1 12739.4
1 19 2 1 7604.88
1 19 3 1 558.239
1 19 4 1 66304.2
1 20 1 1 12732.4
1 20 2 1 7608.13
1 20 3 1 558.496
1 20 4 1 66221.8
1 21 1 1 15097.9
1 21 2 1 7603.01
1 21 3 1 558.184
1 21 4 1 70084.7
1 22 1 1 16947.6
1 22 2 1 7547.41
1 22 3 1 554.546
1 22 4 1 73720
1 23 1 1 18312.2
1 23 2 1 7511.79
1 23 3 1 552.139
1 23 4 1 77109.8
1 24 1 1 19279.7
1 24 2 1 7471.17
1 24 3 1 549.389
1 24 4 1 80246.3
1 25 1 1 19946.2
1 25 2 1 7398.61
1 25 3 1 544.535
1 25 4 1 83129.1
1 26 1 1 20395.3
1 26 2 1 7386.69
1 26 3 1 543.638
1 26 4 1 85763.6
1 27 1 1 20692.8
1 27 2 1 7405.86
1 27 3 1 544.817
1 27 4 1 88158.8
1 28 1 1 20887.3
1 28 2 1 7400.62
1 28 3 1 544.43
1 28 4 1 90326.9
1 29 1 1 21013
1 29 2 1 7343.39
1 29 3 1 540.653
1 29 4 1 92281.6
1 30 1 1 21093.6
1 30 2 1 7331.32
1 30 3 1 539.835
1 30 4 1 94037.6
1 31 1 1 21144.8
1 31 2 1 7297.11
1 31 3 1 537.567
1 31 4 1 95610.1
1 32 1 1 21177.2
1 32 2 1 7261.18
1 32 3 1 535.16
1 32 4 1 97014.2
1 33 1 1 21197.6
1 33 2 1 7219.07
1 33 3 1 532.34
1 33 4 1 98264.6
1 34 1 1 21210.3
1 34 2 1 7155.28
1 34 3 1 528.078
1 34 4 1 99375.5
1 35 1 1 21218.3
1 35 2 1 7068.73
1 35 3 1 522.289
1 35 4 1 100360
1 36 1 1 21223.3
1 36 2 1 7030.25
1 36 3 1 519.655
1 36 4 1 101232
1 37 1 1 21226.3
1 37 2 1 7021.26
1 37 3 1 518.976
1 37 4 1 102001
1 38 1 1 21228.2
1 38 2 1 7019.93
1 38 3 1 518.816
1 38 4 1 102679
1 39 1 1 21229.4
1 39 2 1 6982.28
1 39 3 1 516.273
1 39 4 1 103276
1 40 1 1 21230.1
1 40 2 1 6991.7
1 40 3 1 516.863
1 40 4 1 103801
1 41 1 1 21230.6
1 41 2 1 6976.37
1 41 3 1 515.832
1 41 4 1 104262
1 42 1 1 21230.9
1 42 2 1 6974
1 42 3 1 515.653
1 42 4 1 104665
full time series of predicted catch
fleet year spp area pred_catch
1 1 1 1 397979
1 1 4 1 26698.9
1 2 1 1 215545
1 2 4 1 22727
1 3 1 1 126200
1 3 4 1 19503.3
1 4 1 1 77916.5
1 4 4 1 16906.6
1 5 1 1 49482
1 5 4 1 14830.4
1 6 1 1 31956.7
1 6 4 1 13182.7
1 7 1 1 21052
1 7 4 1 11884.8
1 8 1 1 14342.8
1 8 4 1 10870.4
1 9 1 1 10297.4
1 9 4 1 10083.8
1 10 1 1 7912.48
1 10 4 1 9479.21
1 11 1 1 6536.97
1 11 4 1 9018.78
1 12 1 1 5759.48
1 12 4 1 8671.76
1 13 1 1 5327.87
1 13 4 1 8413.31
1 14 1 1 5092.06
1 14 4 1 8223.47
1 15 1 1 4965.04
1 15 4 1 8086.34
1 16 1 1 4897.46
1 16 4 1 7989.34
1 17 1 1 4861.9
1 17 4 1 7922.59
1 18 1 1 4843.37
1 18 4 1 7878.39
1 19 1 1 4833.8
1 19 4 1 7850.76
1 20 1 1 4828.89
1 20 4 1 7835.13
1 21 1 1 2191.91
1 21 4 1 3284
1 22 1 1 2593.24
1 22 4 1 3476.12
1 23 1 1 2903.99
1 23 4 1 3656.27
1 24 1 1 3131.7
1 24 4 1 3823.71
1 25 1 1 3292.35
1 25 4 1 3978.22
1 26 1 1 3402.59
1 26 4 1 4119.88
1 27 1 1 3476.66
1 27 4 1 4249.04
1 28 1 1 3525.62
1 28 4 1 4366.24
1 29 1 1 3557.55
1 29 4 1 4472.14
1 30 1 1 3578.17
1 30 4 1 4567.46
1 31 1 1 3591.36
1 31 4 1 4652.95
1 32 1 1 3599.74
1 32 4 1 4729.41
1 33 1 1 3605.03
1 33 4 1 4797.59
1 34 1 1 3608.35
1 34 4 1 4858.24
1 35 1 1 3610.43
1 35 4 1 4912.06
1 36 1 1 3611.73
1 36 4 1 4959.72
1 37 1 1 3612.54
1 37 4 1 5001.85
1 38 1 1 3613.04
1 38 4 1 5039.02
1 39 1 1 3613.35
1 39 4 1 5071.76
1 40 1 1 3613.54
1 40 4 1 5100.56
1 41 1 1 3613.66
1 41 4 1 5125.85
1 42 1 1 3613.73
1 42 4 1 5148.03
2 1 2 1 533316
2 1 3 1 234788
2 2 2 1 262666
2 2 3 1 91223.4
2 3 2 1 141587
2 3 3 1 37714.3
2 4 2 1 81489
2 4 3 1 16973.2
2 5 2 1 47411.4
2 5 3 1 8447.84
2 6 2 1 27975.4
2 6 3 1 4733.34
2 7 2 1 17200.9
2 7 3 1 3032.57
2 8 2 1 11455.7
2 8 3 1 2234.67
2 9 2 1 8477.47
2 9 3 1 1854.91
2 10 2 1 7002.77
2 10 3 1 1681.61
2 11 2 1 6297.35
2 11 3 1 1606.48
2 12 2 1 5967.3
2 12 3 1 1574.53
2 13 2 1 5815.74
2 13 3 1 1561.5
2 14 2 1 5743.07
2 14 3 1 1555.06
2 15 2 1 5721.65
2 15 3 1 1555.32
2 16 2 1 5724.95
2 16 3 1 1558.74
2 17 2 1 5719.28
2 17 3 1 1558.35
2 18 2 1 5695.85
2 18 3 1 1552.87
2 19 2 1 5686.74
2 19 3 1 1550.93
2 20 2 1 5696.69
2 20 3 1 1554.13
2 21 2 1 5697.16
2 21 3 1 1554.15
2 22 2 1 5675.98
2 22 3 1 1549.02
2 23 2 1 5637.26
2 23 3 1 1539.51
2 24 2 1 5604.53
2 24 3 1 1532.4
2 25 2 1 5558.84
2 25 3 1 1522.19
2 26 2 1 5518.94
2 26 3 1 1513.02
2 27 2 1 5517.09
2 27 3 1 1513.8
2 28 2 1 5523.09
2 28 3 1 1515.98
2 29 2 1 5501.22
2 29 3 1 1510.67
2 30 2 1 5470.06
2 30 3 1 1502.93
2 31 2 1 5450.76
2 31 3 1 1499.29
2 32 2 1 5421.48
2 32 3 1 1492.67
2 33 2 1 5388.98
2 33 3 1 1485.39
2 34 2 1 5346.01
2 34 3 1 1475.67
2 35 2 1 5284.95
2 35 3 1 1461.6
2 36 2 1 5229.18
2 36 3 1 1448.9
2 37 2 1 5205.15
2 37 3 1 1444.54
2 38 2 1 5198.72
2 38 3 1 1443.96
2 39 2 1 5184.61
2 39 3 1 1440.93
2 40 2 1 5170.09
2 40 3 1 1437.22
2 41 2 1 5168.09
2 41 3 1 1437.43
2 42 2 1 5160.08
2 42 3 1 1435.44
full time series of survey length comp
survey year spp area catch-at-size
