full time series of predicted survey index
survey year spp area pred_survey
1 1 1 1 603002
1 1 2 1 651786
1 1 3 1 132576
1 1 4 1 198435
1 2 1 1 349448
1 2 2 1 320195
1 2 3 1 49513
1 2 4 1 169995
1 3 1 1 214073
1 3 2 1 168177
1 3 3 1 19389.7
1 3 4 1 147071
1 4 1 1 135341
1 4 2 1 90592.4
1 4 3 1 8081.79
1 4 4 1 128718
1 5 1 1 87201
1 5 2 1 50244.5
1 5 3 1 3694.69
1 5 4 1 114123
1 6 1 1 57346.5
1 6 2 1 29008.4
1 6 3 1 1908.96
1 6 4 1 102596
1 7 1 1 38983.6
1 7 2 1 18177.6
1 7 3 1 1163.17
1 7 4 1 93556.8
1 8 1 1 27896.5
1 8 2 1 12673.9
1 8 3 1 839.028
1 8 4 1 86520.1
1 9 1 1 21346.7
1 9 2 1 9972.83
1 9 3 1 698.056
1 9 4 1 81085.4
1 10 1 1 17560.3
1 10 2 1 8697.98
1 10 3 1 638.707
1 10 4 1 76923.4
1 11 1 1 15415.1
1 11 2 1 8089.67
1 11 3 1 613.195
1 11 4 1 73765.4
1 12 1 1 14221.6
1 12 2 1 7819.04
1 12 3 1 603.505
1 12 4 1 71394.4
1 13 1 1 13568.2
1 13 2 1 7679.64
1 13 3 1 598.668
1 13 4 1 69635.4
1 14 1 1 13215.6
1 14 2 1 7623.28
1 14 3 1 597.298
1 14 4 1 68348.9
1 15 1 1 13027.6
1 15 2 1 7621.1
1 15 3 1 598.502
1 15 4 1 67424.2
1 16 1 1 12928.6
1 16 2 1 7624.69
1 16 3 1 599.476
1 16 4 1 66774
1 17 1 1 12876.9
1 17 2 1 7596.56
1 17 3 1 597.899
1 17 4 1 66330
1 18 1 1 12850.2
1 18 2 1 7562.95
1 18 3 1 595.749
1 18 4 1 66039
1 19 1 1 12836.4
1 19 2 1 7583.55
1 19 3 1 597.273
1 19 4 1 65860.2
1 20 1 1 12829.5
1 20 2 1 7587.09
1 20 3 1 597.575
1 20 4 1 65762.1
1 21 1 1 15213
1 21 2 1 7582.3
1 21 3 1 597.265
1 21 4 1 69584.5
1 22 1 1 17076.8
1 22 2 1 7527.46
1 22 3 1 593.417
1 22 4 1 73181.6
1 23 1 1 18451.9
1 23 2 1 7492.36
1 23 3 1 590.873
1 23 4 1 76536
1 24 1 1 19426.8
1 24 2 1 7452.28
1 24 3 1 587.961
1 24 4 1 79639.7
1 25 1 1 20098.3
1 25 2 1 7380.55
1 25 3 1 582.812
1 25 4 1 82492.5
1 26 1 1 20550.9
1 26 2 1 7368.84
1 26 3 1 581.866
1 26 4 1 85099.4
1 27 1 1 20850.7
1 27 2 1 7387.91
1 27 3 1 583.125
1 27 4 1 87469.7
1 28 1 1 21046.7
1 28 2 1 7382.8
1 28 3 1 582.72
1 28 4 1 89615.2
1 29 1 1 21173.4
1 29 2 1 7326.22
1 29 3 1 578.714
1 29 4 1 91549.5
1 30 1 1 21254.5
1 30 2 1 7314.34
1 30 3 1 577.85
1 30 4 1 93287.2
1 31 1 1 21306.2
1 31 2 1 7280.52
1 31 3 1 575.445
1 31 4 1 94843.3
1 32 1 1 21338.8
1 32 2 1 7245
1 32 3 1 572.892
1 32 4 1 96232.8
1 33 1 1 21359.3
1 33 2 1 7203.35
1 33 3 1 569.9
1 33 4 1 97470.2
1 34 1 1 21372.2
1 34 2 1 7140.22
1 34 3 1 565.375
1 34 4 1 98569.5
1 35 1 1 21380.2
1 35 2 1 7054.55
1 35 3 1 559.227
1 35 4 1 99544.1
1 36 1 1 21385.2
1 36 2 1 7016.46
1 36 3 1 556.429
1 36 4 1 100406
1 37 1 1 21388.3
1 37 2 1 7007.56
1 37 3 1 555.709
1 37 4 1 101168
1 38 1 1 21390.2
1 38 2 1 7006.26
1 38 3 1 555.54
1 38 4 1 101839
1 39 1 1 21391.4
1 39 2 1 6968.99
1 39 3 1 552.839
1 39 4 1 102430
1 40 1 1 21392.1
1 40 2 1 6978.33
1 40 3 1 553.468
1 40 4 1 102949
1 41 1 1 21392.6
1 41 2 1 6963.16
1 41 3 1 552.374
1 41 4 1 103405
1 42 1 1 21392.8
1 42 2 1 6960.83
1 42 3 1 552.184
1 42 4 1 103804
full time series of predicted catch
fleet year spp area pred_catch
1 1 1 1 397979
1 1 4 1 26698.9
1 2 1 1 215545
1 2 4 1 22727
1 3 1 1 126201
1 3 4 1 19503.1
1 4 1 1 77922.4
1 4 4 1 16905.5
1 5 1 1 49495
1 5 4 1 14827.6
1 6 1 1 31976.7
1 6 4 1 13177.5
1 7 1 1 21077.7
1 7 4 1 11876.5
1 8 1 1 14372.7
1 8 4 1 10858.4
1 9 1 1 10330
1 9 4 1 10067.9
1 10 1 1 7946.81
1 10 4 1 9459.2
1 11 1 1 6572.37
1 11 4 1 8994.58
1 12 1 1 5795.5
1 12 4 1 8643.46
1 13 1 1 5364.24
1 13 4 1 8381.04
1 14 1 1 5128.64
1 14 4 1 8187.45
1 15 1 1 5001.72
1 15 4 1 8046.83
1 16 1 1 4934.2
1 16 4 1 7946.61
1 17 1 1 4898.67
1 17 4 1 7876.94
1 18 1 1 4880.16
1 18 4 1 7830.09
1 19 1 1 4870.59
1 19 4 1 7800.11
1 20 1 1 4865.69
1 20 4 1 7782.39
1 21 1 1 2208.62
1 21 4 1 3261.12
1 22 1 1 2613.02
1 22 4 1 3451.23
1 23 1 1 2926.14
1 23 4 1 3629.49
1 24 1 1 3155.59
1 24 4 1 3795.19
1 25 1 1 3317.47
1 25 4 1 3948.08
1 26 1 1 3428.55
1 26 4 1 4088.26
1 27 1 1 3503.19
1 27 4 1 4216.08
1 28 1 1 3552.52
1 28 4 1 4332.07
1 29 1 1 3584.7
1 29 4 1 4436.86
1 30 1 1 3605.47
1 30 4 1 4531.18
1 31 1 1 3618.76
1 31 4 1 4615.79
1 32 1 1 3627.2
1 32 4 1 4691.45
1 33 1 1 3632.53
1 33 4 1 4758.92
1 34 1 1 3635.89
1 34 4 1 4818.94
1 35 1 1 3637.98
1 35 4 1 4872.2
1 36 1 1 3639.29
1 36 4 1 4919.36
1 37 1 1 3640.1
1 37 4 1 4961.05
1 38 1 1 3640.61
1 38 4 1 4997.83
1 39 1 1 3640.92
1 39 4 1 5030.23
1 40 1 1 3641.11
1 40 4 1 5058.73
1 41 1 1 3641.23
1 41 4 1 5083.75
1 42 1 1 3641.3
1 42 4 1 5105.7
2 1 2 1 533316
2 1 3 1 234788
2 2 2 1 262666
2 2 3 1 91223.4
2 3 2 1 141587
2 3 3 1 37721.5
2 4 2 1 81486.3
2 4 3 1 17000.2
2 5 2 1 47404.2
2 5 3 1 8496.98
2 6 2 1 27964.3
2 6 3 1 4801.01
2 7 2 1 17187.1
2 7 3 1 3113.51
2 8 2 1 11440.2
2 8 3 1 2324.6
2 9 2 1 8460.98
2 9 3 1 1950.75
2 10 2 1 6985.62
2 10 3 1 1781.69
2 11 2 1 6279.81
2 11 3 1 1709.65
2 12 2 1 5949.63
2 12 3 1 1679.74
2 13 2 1 5798.17
2 13 3 1 1668.01
2 14 2 1 5725.77
2 14 3 1 1662.3
2 15 2 1 5704.62
2 15 3 1 1663.19
2 16 2 1 5708.15
2 16 3 1 1667.19
2 17 2 1 5702.86
2 17 3 1 1666.99
2 18 2 1 5679.97
2 18 3 1 1661.31
2 19 2 1 5671.26
2 19 3 1 1659.36
2 20 2 1 5681.42
2 20 3 1 1662.85
2 21 2 1 5682.14
2 21 3 1 1662.93
2 22 2 1 5661.39
2 22 3 1 1657.53
2 23 2 1 5623.22
2 23 3 1 1647.47
2 24 2 1 5590.95
2 24 3 1 1639.94
2 25 2 1 5545.8
2 25 3 1 1629.12
2 26 2 1 5506.39
2 26 3 1 1619.4
2 27 2 1 5504.64
2 27 3 1 1620.26
2 28 2 1 5510.65
2 28 3 1 1622.58
2 29 2 1 5489.06
2 29 3 1 1616.97
2 30 2 1 5458.27
2 30 3 1 1608.76
2 31 2 1 5439.22
2 31 3 1 1604.9
2 32 2 1 5410.28
2 32 3 1 1597.88
2 33 2 1 5378.13
2 33 3 1 1590.15
2 34 2 1 5335.61
2 34 3 1 1579.84
2 35 2 1 5275.17
2 35 3 1 1564.9
2 36 2 1 5219.97
2 36 3 1 1551.41
2 37 2 1 5196.17
2 37 3 1 1546.78
2 38 2 1 5189.81
2 38 3 1 1546.17
2 39 2 1 5175.85
2 39 3 1 1542.95
2 40 2 1 5161.49
2 40 3 1 1539.02
2 41 2 1 5159.52
2 41 3 1 1539.24
2 42 2 1 5151.59
2 42 3 1 1537.14
full time series of survey length comp
survey year spp area catch-at-size
