full time series of predicted survey index
survey year spp area pred_survey
1 1 1 1 603002
1 1 2 1 651786
1 1 3 1 132576
1 1 4 1 198435
1 2 1 1 349467
1 2 2 1 320275
1 2 3 1 49507
1 2 4 1 170029
1 3 1 1 214204
1 3 2 1 168630
1 3 3 1 19364.6
1 3 4 1 147232
1 4 1 1 135635
1 4 2 1 91677.5
1 4 3 1 8030.63
1 4 4 1 129119
1 5 1 1 87656.6
1 5 2 1 51888.7
1 5 3 1 3618.09
1 5 4 1 114874
1 6 1 1 57935.6
1 6 2 1 31032.5
1 6 3 1 1812.35
1 6 4 1 103791
1 7 1 1 39670.3
1 7 2 1 20444.2
1 7 3 1 1051.92
1 7 4 1 95268.4
1 8 1 1 28649
1 8 2 1 15081.8
1 8 3 1 717.947
1 8 4 1 88797.7
1 9 1 1 22141.1
1 9 2 1 12474.5
1 9 3 1 569.985
1 9 4 1 83955.8
1 10 1 1 18380.3
1 10 2 1 11271.9
1 10 3 1 505.304
1 10 4 1 80394.2
1 11 1 1 16250.1
1 11 2 1 10706.9
1 11 3 1 476.154
1 11 4 1 77828.4
1 12 1 1 15065.2
1 12 2 1 10464.7
1 12 3 1 463.796
1 12 4 1 76028.9
1 13 1 1 14416.7
1 13 2 1 10330.5
1 13 3 1 457.352
1 13 4 1 74811.6
1 14 1 1 14066.7
1 14 2 1 10275.5
1 14 3 1 454.72
1 14 4 1 74031
1 15 1 1 13880.2
1 15 2 1 10279.5
1 15 3 1 454.707
1 15 4 1 73572.5
1 16 1 1 13781.9
1 16 2 1 10282.8
1 16 3 1 454.79
1 16 4 1 73347.3
1 17 1 1 13730.6
1 17 2 1 10235.5
1 17 3 1 452.931
1 17 4 1 73286.9
1 18 1 1 13704.1
1 18 2 1 10178.4
1 18 3 1 450.692
1 18 4 1 73339.2
1 19 1 1 13690.5
1 19 2 1 10201.6
1 19 3 1 451.582
1 19 4 1 73465.3
1 20 1 1 13683.5
1 20 2 1 10199.9
1 20 3 1 451.512
1 20 4 1 73636.2
1 21 1 1 16226.1
1 21 2 1 10186.4
1 21 3 1 450.975
1 21 4 1 78154.1
1 22 1 1 18214.1
1 22 2 1 10098.9
1 22 3 1 447.511
1 22 4 1 82404
1 23 1 1 19680.9
1 23 2 1 10041.8
1 23 3 1 445.184
1 23 4 1 86365.8
1 24 1 1 20720.8
1 24 2 1 9978.12
1 24 3 1 442.579
1 24 4 1 90030.8
1 25 1 1 21437.1
1 25 2 1 9867.49
1 25 3 1 438.112
1 25 4 1 93398.8
1 26 1 1 21919.8
1 26 2 1 9847.43
1 26 3 1 437.209
1 26 4 1 96476.3
1 27 1 1 22239.6
1 27 2 1 9873.95
1 27 3 1 438.181
1 27 4 1 99274.3
1 28 1 1 22448.6
1 28 2 1 9864.32
1 28 3 1 437.756
1 28 4 1 101807
1 29 1 1 22583.8
1 29 2 1 9777.44
1 29 3 1 434.295
1 29 4 1 104090
1 30 1 1 22670.3
1 30 2 1 9758.1
1 30 3 1 433.504
1 30 4 1 106141
1 31 1 1 22725.4
1 31 2 1 9706.04
1 31 3 1 431.419
1 31 4 1 107978
1 32 1 1 22760.2
1 32 2 1 9651.62
1 32 3 1 429.216
1 32 4 1 109618
1 33 1 1 22782.1
1 33 2 1 9588.17
1 33 3 1 426.65
1 33 4 1 111079
1 34 1 1 22795.8
1 34 2 1 9492.69
1 34 3 1 422.797
1 34 4 1 112376
1 35 1 1 22804.4
1 35 2 1 9363.67
1 35 3 1 417.585
1 35 4 1 113527
1 36 1 1 22809.7
1 36 2 1 9306.38
1 36 3 1 415.215
1 36 4 1 114545
1 37 1 1 22813
1 37 2 1 9292.97
1 37 3 1 414.598
1 37 4 1 115444
1 38 1 1 22815.1
1 38 2 1 9290.84
1 38 3 1 414.443
1 38 4 1 116236
1 39 1 1 22816.3
1 39 2 1 9234.66
1 39 3 1 412.149
1 39 4 1 116934
1 40 1 1 22817.1
1 40 2 1 9248.42
1 40 3 1 412.668
1 40 4 1 117547
1 41 1 1 22817.6
1 41 2 1 9225.43
1 41 3 1 411.732
1 41 4 1 118085
1 42 1 1 22817.9
1 42 2 1 9221.69
1 42 3 1 411.562
1 42 4 1 118557
full time series of predicted catch
fleet year spp area pred_catch
1 1 1 1 397979
1 1 4 1 26698.9
1 2 1 1 215545
1 2 4 1 22727
1 3 1 1 126208
1 3 4 1 19506.8
1 4 1 1 77973.6
1 4 4 1 16924
1 5 1 1 49609.1
1 5 4 1 14874.7
1 6 1 1 32152.5
1 6 4 1 13266.5
1 7 1 1 21303.6
1 7 4 1 12018.8
1 8 1 1 14635
1 8 4 1 11062.7
1 9 1 1 10616.6
1 9 4 1 10339.9
1 10 1 1 8248.88
1 10 4 1 9802.01
1 11 1 1 6883.77
1 11 4 1 9409.01
1 12 1 1 6112.38
1 12 4 1 9128.37
1 13 1 1 5684.24
1 13 4 1 8933.84
1 14 1 1 5450.38
1 14 4 1 8804.48
1 15 1 1 5324.42
1 15 4 1 8723.72
1 16 1 1 5257.41
1 16 4 1 8678.57
1 17 1 1 5222.16
1 17 4 1 8659.01
1 18 1 1 5203.79
1 18 4 1 8657.32
1 19 1 1 5194.3
1 19 4 1 8667.68
1 20 1 1 5189.43
1 20 4 1 8685.74
1 21 1 1 2355.66
1 21 4 1 3653.11
1 22 1 1 2787.02
1 22 4 1 3877.69
1 23 1 1 3121.02
1 23 4 1 4088.2
1 24 1 1 3365.77
1 24 4 1 4283.83
1 25 1 1 3538.44
1 25 4 1 4464.32
1 26 1 1 3656.93
1 26 4 1 4629.78
1 27 1 1 3736.54
1 27 4 1 4780.65
1 28 1 1 3789.16
1 28 4 1 4917.54
1 29 1 1 3823.48
1 29 4 1 5041.22
1 30 1 1 3845.64
1 30 4 1 5152.54
1 31 1 1 3859.81
1 31 4 1 5252.4
1 32 1 1 3868.82
1 32 4 1 5341.7
1 33 1 1 3874.51
1 33 4 1 5421.34
1 34 1 1 3878.08
1 34 4 1 5492.18
1 35 1 1 3880.32
1 35 4 1 5555.05
1 36 1 1 3881.71
1 36 4 1 5610.72
1 37 1 1 3882.58
1 37 4 1 5659.94
1 38 1 1 3883.12
1 38 4 1 5703.36
1 39 1 1 3883.45
1 39 4 1 5741.61
1 40 1 1 3883.66
1 40 4 1 5775.26
1 41 1 1 3883.78
1 41 4 1 5804.81
1 42 1 1 3883.86
1 42 4 1 5830.72
2 1 2 1 533316
2 1 3 1 234788
2 2 2 1 262666
2 2 3 1 91223.3
2 3 2 1 141604
2 3 3 1 37695.5
2 4 2 1 81819.1
2 4 3 1 16903
2 5 2 1 48218.5
2 5 3 1 8319.56
2 6 2 1 29189.4
2 6 3 1 4556.07
2 7 2 1 18693.4
2 7 3 1 2819.73
2 8 2 1 13123.7
2 8 3 1 1997.36
2 9 2 1 10253.2
2 9 3 1 1601.18
2 10 2 1 8852.91
2 10 3 1 1415.82
2 11 2 1 8200.04
2 11 3 1 1331.74
2 12 2 1 7903.07
2 12 3 1 1293.5
2 13 2 1 7768.86
2 13 3 1 1276.07
2 14 2 1 7700.8
2 14 3 1 1266.69
2 15 2 1 7682.9
2 15 3 1 1264.33
2 16 2 1 7689.44
2 16 3 1 1265.43
2 17 2 1 7677.83
2 17 3 1 1263.59
2 18 2 1 7638.12
2 18 3 1 1257.54
2 19 2 1 7618.7
2 19 3 1 1254.79
2 20 2 1 7627.45
2 20 3 1 1256.75
2 21 2 1 7622.71
2 21 3 1 1256
2 22 2 1 7586.58
2 22 3 1 1250.78
2 23 2 1 7525.15
2 23 3 1 1241.74
2 24 2 1 7473.29
2 24 3 1 1234.95
2 25 2 1 7402.79
2 25 3 1 1225.45
2 26 2 1 7341.28
2 26 3 1 1216.93
2 27 2 1 7336.59
2 27 3 1 1217.38
2 28 2 1 7343.86
2 28 3 1 1219.11
2 29 2 1 7309.89
2 29 3 1 1214.14
2 30 2 1 7262.2
2 30 3 1 1207.01
2 31 2 1 7232.42
2 31 3 1 1203.59
2 32 2 1 7188.02
2 32 3 1 1197.53
2 33 2 1 7138.97
2 33 3 1 1190.88
2 34 2 1 7074.56
2 34 3 1 1182.07
2 35 2 1 6983.51
2 35 3 1 1169.37
2 36 2 1 6900.52
2 36 3 1 1157.94
2 37 2 1 6864.76
2 37 3 1 1154
2 38 2 1 6855.14
2 38 3 1 1153.45
2 39 2 1 6834.11
2 39 3 1 1150.7
2 40 2 1 6812.34
2 40 3 1 1147.34
2 41 2 1 6809.2
2 41 3 1 1147.49
2 42 2 1 6797.13
2 42 3 1 1145.68
full time series of survey length comp
survey year spp area catch-at-size
1 1 1 2  0.0579136 1.68303 5.04668 5.58806 1.5343
