full time series of predicted survey index
survey year spp area pred_survey
1 1 1 1 603002
1 1 2 1 651786
1 1 3 1 132576
1 1 4 1 198435
1 2 1 1 349461
1 2 2 1 320271
1 2 3 1 49507
1 2 4 1 170032
1 3 1 1 214163
1 3 2 1 168611
1 3 3 1 19364.6
1 3 4 1 147247
1 4 1 1 135542
1 4 2 1 91630.5
1 4 3 1 8030.56
1 4 4 1 129157
1 5 1 1 87512.7
1 5 2 1 51817.3
1 5 3 1 3618
1 5 4 1 114946
1 6 1 1 57749.6
1 6 2 1 30944.3
1 6 3 1 1812.24
1 6 4 1 103907
1 7 1 1 39453.5
1 7 2 1 20344.9
1 7 3 1 1051.79
1 7 4 1 95434
1 8 1 1 28411.4
1 8 2 1 14975.7
1 8 3 1 717.8
1 8 4 1 89018
1 9 1 1 21890.3
1 9 2 1 12363.5
1 9 3 1 569.812
1 9 4 1 84233.5
1 10 1 1 18121.4
1 10 2 1 11157
1 10 3 1 505.104
1 10 4 1 80729.9
1 11 1 1 15986.5
1 11 2 1 10589
1 11 3 1 475.92
1 11 4 1 78221.5
1 12 1 1 14798.9
1 12 2 1 10344.4
1 12 3 1 463.525
1 12 4 1 76477.2
1 13 1 1 14148.8
1 13 2 1 10208.4
1 13 3 1 457.036
1 13 4 1 75312.3
1 14 1 1 13797.9
1 14 2 1 10151.9
1 14 3 1 454.359
1 14 4 1 74580.6
1 15 1 1 13611
1 15 2 1 10154.4
1 15 3 1 454.308
1 15 4 1 74167.3
1 16 1 1 13512.5
1 16 2 1 10156.6
1 16 3 1 454.355
1 16 4 1 73983.2
1 17 1 1 13461
1 17 2 1 10108.4
1 17 3 1 452.445
1 17 4 1 73959.8
1 18 1 1 13434.5
1 18 2 1 10050.6
1 18 3 1 450.155
1 18 4 1 74045.4
1 19 1 1 13420.8
1 19 2 1 10073
1 19 3 1 451.023
1 19 4 1 74201
1 20 1 1 13413.9
1 20 2 1 10070.6
1 20 3 1 450.926
1 20 4 1 74397.9
1 21 1 1 15906.2
1 21 2 1 10056.6
1 21 3 1 450.361
1 21 4 1 78983.1
1 22 1 1 17855
1 22 2 1 9968.9
1 22 3 1 446.849
1 22 4 1 83296.1
1 23 1 1 19292.8
1 23 2 1 9911.71
1 23 3 1 444.489
1 23 4 1 87316.7
1 24 1 1 20312.2
1 24 2 1 9847.91
1 24 3 1 441.852
1 24 4 1 91035.9
1 25 1 1 21014.4
1 25 2 1 9737.38
1 25 3 1 437.338
1 25 4 1 94453.8
1 26 1 1 21487.6
1 26 2 1 9717.2
1 26 3 1 436.419
1 26 4 1 97576.9
1 27 1 1 21801.1
1 27 2 1 9743.5
1 27 3 1 437.393
1 27 4 1 100416
1 28 1 1 22006
1 28 2 1 9733.75
1 28 3 1 436.958
1 28 4 1 102986
1 29 1 1 22138.4
1 29 2 1 9646.94
1 29 3 1 433.46
1 29 4 1 105303
1 30 1 1 22223.3
1 30 2 1 9627.52
1 30 3 1 432.656
1 30 4 1 107385
1 31 1 1 22277.3
1 31 2 1 9575.48
1 31 3 1 430.547
1 31 4 1 109249
1 32 1 1 22311.4
1 32 2 1 9521.11
1 32 3 1 428.32
1 32 4 1 110913
1 33 1 1 22332.9
1 33 2 1 9457.74
1 33 3 1 425.728
1 33 4 1 112395
1 34 1 1 22346.3
1 34 2 1 9362.44
1 34 3 1 421.838
1 34 4 1 113712
1 35 1 1 22354.7
1 35 2 1 9233.73
1 35 3 1 416.578
1 35 4 1 114880
1 36 1 1 22359.9
1 36 2 1 9176.59
1 36 3 1 414.186
1 36 4 1 115913
1 37 1 1 22363.2
1 37 2 1 9163.21
1 37 3 1 413.563
1 37 4 1 116825
1 38 1 1 22365.2
1 38 2 1 9161.07
1 38 3 1 413.406
1 38 4 1 117629
1 39 1 1 22366.4
1 39 2 1 9105.02
1 39 3 1 411.09
1 39 4 1 118337
1 40 1 1 22367.2
1 40 2 1 9118.72
1 40 3 1 411.612
1 40 4 1 118959
1 41 1 1 22367.6
1 41 2 1 9095.77
1 41 3 1 410.667
1 41 4 1 119505
1 42 1 1 22367.9
1 42 2 1 9092.02
1 42 3 1 410.494
1 42 4 1 119984
full time series of predicted catch
fleet year spp area pred_catch
1 1 1 1 397979
1 1 4 1 26698.9
1 2 1 1 215545
1 2 4 1 22727
1 3 1 1 126206
1 3 4 1 19507.1
1 4 1 1 77957.4
1 4 4 1 16925.8
1 5 1 1 49573.1
1 5 4 1 14879.3
1 6 1 1 32097
1 6 4 1 13275.1
1 7 1 1 21232.3
1 7 4 1 12032.6
1 8 1 1 14552.1
1 8 4 1 11082.4
1 9 1 1 10526.1
1 9 4 1 10366.2
1 10 1 1 8153.5
1 10 4 1 9835.18
1 11 1 1 6785.45
1 11 4 1 9449.1
1 12 1 1 6012.32
1 12 4 1 9175.28
1 13 1 1 5583.2
1 13 4 1 8987.32
1 14 1 1 5348.79
1 14 4 1 8864.17
1 15 1 1 5222.53
1 15 4 1 8789.2
1 16 1 1 5155.36
1 16 4 1 8749.38
1 17 1 1 5120.02
1 17 4 1 8734.66
1 18 1 1 5101.6
1 18 4 1 8737.34
1 19 1 1 5092.09
1 19 4 1 8751.61
1 20 1 1 5087.21
1 20 4 1 8773.13
1 21 1 1 2309.23
1 21 4 1 3691.02
1 22 1 1 2732.08
1 22 4 1 3918.94
1 23 1 1 3059.49
1 23 4 1 4132.57
1 24 1 1 3299.41
1 24 4 1 4331.1
1 25 1 1 3468.67
1 25 4 1 4514.26
1 26 1 1 3584.82
1 26 4 1 4682.17
1 27 1 1 3662.86
1 27 4 1 4835.26
1 28 1 1 3714.44
1 28 4 1 4974.17
1 29 1 1 3748.09
1 29 4 1 5099.68
1 30 1 1 3769.8
1 30 4 1 5212.65
1 31 1 1 3783.7
1 31 4 1 5313.98
1 32 1 1 3792.53
1 32 4 1 5404.6
1 33 1 1 3798.1
1 33 4 1 5485.41
1 34 1 1 3801.61
1 34 4 1 5557.3
1 35 1 1 3803.8
1 35 4 1 5621.1
1 36 1 1 3805.17
1 36 4 1 5677.6
1 37 1 1 3806.02
1 37 4 1 5727.55
1 38 1 1 3806.55
1 38 4 1 5771.61
1 39 1 1 3806.87
1 39 4 1 5810.43
1 40 1 1 3807.07
1 40 4 1 5844.57
1 41 1 1 3807.2
1 41 4 1 5874.56
1 42 1 1 3807.27
1 42 4 1 5900.86
2 1 2 1 533316
2 1 3 1 234788
2 2 2 1 262666
2 2 3 1 91223.3
2 3 2 1 141603
2 3 3 1 37695.5
2 4 2 1 81804.4
2 4 3 1 16902.9
2 5 2 1 48182.8
2 5 3 1 8319.4
2 6 2 1 29135.7
2 6 3 1 4555.85
2 7 2 1 18627.2
2 7 3 1 2819.44
2 8 2 1 13049.4
2 8 3 1 1997.01
2 9 2 1 10173.5
2 9 3 1 1600.75
2 10 2 1 8769.34
2 10 3 1 1415.31
2 11 2 1 8113.41
2 11 3 1 1331.14
2 12 2 1 7814.05
2 12 3 1 1292.8
2 13 2 1 7677.98
2 13 3 1 1275.25
2 14 2 1 7608.46
2 14 3 1 1265.73
2 15 2 1 7589.25
2 15 3 1 1263.26
2 16 2 1 7594.62
2 16 3 1 1264.26
2 17 2 1 7582.11
2 17 3 1 1262.31
2 18 2 1 7541.74
2 18 3 1 1256.11
2 19 2 1 7521.66
2 19 3 1 1253.25
2 20 2 1 7529.78
2 20 3 1 1255.15
2 21 2 1 7524.52
2 21 3 1 1254.33
2 22 2 1 7488.05
2 22 3 1 1249
2 23 2 1 7426.47
2 23 3 1 1239.85
2 24 2 1 7374.51
2 24 3 1 1232.96
2 25 2 1 7304.02
2 25 3 1 1223.35
2 26 2 1 7242.51
2 26 3 1 1214.74
2 27 2 1 7237.7
2 27 3 1 1215.17
2 28 2 1 7244.82
2 28 3 1 1216.9
2 29 2 1 7210.82
2 29 3 1 1211.87
2 30 2 1 7163.13
2 30 3 1 1204.66
2 31 2 1 7133.33
2 31 3 1 1201.2
2 32 2 1 7088.95
2 32 3 1 1195.06
2 33 2 1 7039.96
2 33 3 1 1188.34
2 34 2 1 6975.67
2 34 3 1 1179.45
2 35 2 1 6884.85
2 35 3 1 1166.63
2 36 2 1 6802.06
2 36 3 1 1155.09
2 37 2 1 6766.4
2 37 3 1 1151.12
2 38 2 1 6756.8
2 38 3 1 1150.56
2 39 2 1 6735.83
2 39 3 1 1147.78
2 40 2 1 6714.09
2 40 3 1 1144.38
2 41 2 1 6710.95
2 41 3 1 1144.53
2 42 2 1 6698.89
2 42 3 1 1142.7
full time series of survey length comp
survey year spp area catch-at-size
1 1 1 2  0.0611539 1.77719 5.32904 5.90071 1.62015
