full time series of predicted survey index
survey year spp area pred_survey
1 1 1 1 603002
1 1 2 1 651786
1 1 3 1 132576
1 1 4 1 198435
1 2 1 1 349461
1 2 2 1 320271
1 2 3 1 49507.4
1 2 4 1 170030
1 3 1 1 214162
1 3 2 1 168612
1 3 3 1 19366
1 3 4 1 147239
1 4 1 1 135540
1 4 2 1 91633.7
1 4 3 1 8033.53
1 4 4 1 129136
1 5 1 1 87509.7
1 5 2 1 51822.2
1 5 3 1 3622.44
1 5 4 1 114906
1 6 1 1 57745.6
1 6 2 1 30950.4
1 6 3 1 1817.81
1 6 4 1 103843
1 7 1 1 39448.9
1 7 2 1 20351.9
1 7 3 1 1058.18
1 7 4 1 95343.3
1 8 1 1 28406.4
1 8 2 1 14983.4
1 8 3 1 724.729
1 8 4 1 88897.2
1 9 1 1 21884.9
1 9 2 1 12371.8
1 9 3 1 577.123
1 9 4 1 84081.3
1 10 1 1 18115.9
1 10 2 1 11165.8
1 10 3 1 512.705
1 10 4 1 80545.9
1 11 1 1 15980.9
1 11 2 1 10598.4
1 11 3 1 483.714
1 11 4 1 78006
1 12 1 1 14793.2
1 12 2 1 10354.4
1 12 3 1 471.459
1 12 4 1 76231.4
1 13 1 1 14143
1 13 2 1 10219.1
1 13 3 1 465.048
1 13 4 1 75037.8
1 14 1 1 13792.2
1 14 2 1 10163.2
1 14 3 1 462.431
1 14 4 1 74279.3
1 15 1 1 13605.2
1 15 2 1 10166.3
1 15 3 1 462.439
1 15 4 1 73841.2
1 16 1 1 13506.7
1 16 2 1 10169
1 16 3 1 462.527
1 16 4 1 73634.6
1 17 1 1 13455.3
1 17 2 1 10121.4
1 17 3 1 460.621
1 17 4 1 73590.9
1 18 1 1 13428.7
1 18 2 1 10064.3
1 18 3 1 458.325
1 18 4 1 73658.3
1 19 1 1 13415.1
1 19 2 1 10087
1 19 3 1 459.222
1 19 4 1 73797.6
1 20 1 1 13408.1
1 20 2 1 10085
1 20 3 1 459.139
1 20 4 1 73980.3
1 21 1 1 15899.4
1 21 2 1 10071.3
1 21 3 1 458.58
1 21 4 1 78528.6
1 22 1 1 17847.4
1 22 2 1 9984.25
1 22 3 1 455.036
1 22 4 1 82807.1
1 23 1 1 19284.5
1 23 2 1 9927.5
1 23 3 1 452.655
1 23 4 1 86795.4
1 24 1 1 20303.5
1 24 2 1 9864.13
1 24 3 1 449.991
1 24 4 1 90484.9
1 25 1 1 21005.3
1 25 2 1 9754.2
1 25 3 1 445.427
1 25 4 1 93875.5
1 26 1 1 21478.3
1 26 2 1 9734.22
1 26 3 1 444.502
1 26 4 1 96973.6
1 27 1 1 21791.7
1 27 2 1 9760.49
1 27 3 1 445.492
1 27 4 1 99790.2
1 28 1 1 21996.5
1 28 2 1 9750.87
1 28 3 1 445.054
1 28 4 1 102340
1 29 1 1 22128.9
1 29 2 1 9664.52
1 29 3 1 441.517
1 29 4 1 104638
1 30 1 1 22213.8
1 30 2 1 9645.25
1 30 3 1 440.706
1 30 4 1 106703
1 31 1 1 22267.7
1 31 2 1 9593.49
1 31 3 1 438.574
1 31 4 1 108552
1 32 1 1 22301.8
1 32 2 1 9539.4
1 32 3 1 436.322
1 32 4 1 110203
1 33 1 1 22323.3
1 33 2 1 9476.35
1 33 3 1 433.699
1 33 4 1 111673
1 34 1 1 22336.7
1 34 2 1 9381.48
1 34 3 1 429.762
1 34 4 1 112980
1 35 1 1 22345.1
1 35 2 1 9253.34
1 35 3 1 424.438
1 35 4 1 114138
1 36 1 1 22350.3
1 36 2 1 9196.43
1 36 3 1 422.016
1 36 4 1 115163
1 37 1 1 22353.6
1 37 2 1 9183.1
1 37 3 1 421.386
1 37 4 1 116068
1 38 1 1 22355.6
1 38 2 1 9180.97
1 38 3 1 421.227
1 38 4 1 116865
1 39 1 1 22356.8
1 39 2 1 9125.17
1 39 3 1 418.882
1 39 4 1 117568
1 40 1 1 22357.6
1 40 2 1 9138.82
1 40 3 1 419.412
1 40 4 1 118185
1 41 1 1 22358
1 41 2 1 9115.98
1 41 3 1 418.455
1 41 4 1 118727
1 42 1 1 22358.3
1 42 2 1 9112.24
1 42 3 1 418.28
1 42 4 1 119202
full time series of predicted catch
fleet year spp area pred_catch
1 1 1 1 397979
1 1 4 1 26698.9
1 2 1 1 215545
1 2 4 1 22727
1 3 1 1 126206
1 3 4 1 19506.9
1 4 1 1 77957.1
1 4 4 1 16924.8
1 5 1 1 49572.3
1 5 4 1 14876.8
1 6 1 1 32095.8
1 6 4 1 13270.4
1 7 1 1 21230.8
1 7 4 1 12025
1 8 1 1 14550.4
1 8 4 1 11071.6
1 9 1 1 10524.2
1 9 4 1 10351.8
1 10 1 1 8151.46
1 10 4 1 9817
1 11 1 1 6783.35
1 11 4 1 9427.12
1 12 1 1 6010.19
1 12 4 1 9149.56
1 13 1 1 5581.05
1 13 4 1 8958
1 14 1 1 5346.62
1 14 4 1 8831.45
1 15 1 1 5220.35
1 15 4 1 8753.3
1 16 1 1 5153.18
1 16 4 1 8710.56
1 17 1 1 5117.84
1 17 4 1 8693.19
1 18 1 1 5099.42
1 18 4 1 8693.47
1 19 1 1 5089.91
1 19 4 1 8705.6
1 20 1 1 5085.03
1 20 4 1 8725.22
1 21 1 1 2308.24
1 21 4 1 3670.24
1 22 1 1 2730.91
1 22 4 1 3896.32
1 23 1 1 3058.17
1 23 4 1 4108.25
1 24 1 1 3297.99
1 24 4 1 4305.19
1 25 1 1 3467.18
1 25 4 1 4486.88
1 26 1 1 3583.28
1 26 4 1 4653.45
1 27 1 1 3661.29
1 27 4 1 4805.32
1 28 1 1 3712.84
1 28 4 1 4943.12
1 29 1 1 3746.48
1 29 4 1 5067.63
1 30 1 1 3768.19
1 30 4 1 5179.7
1 31 1 1 3782.08
1 31 4 1 5280.22
1 32 1 1 3790.9
1 32 4 1 5370.12
1 33 1 1 3796.47
1 33 4 1 5450.29
1 34 1 1 3799.98
1 34 4 1 5521.6
1 35 1 1 3802.17
1 35 4 1 5584.89
1 36 1 1 3803.53
1 36 4 1 5640.94
1 37 1 1 3804.38
1 37 4 1 5690.48
1 38 1 1 3804.91
1 38 4 1 5734.2
1 39 1 1 3805.24
1 39 4 1 5772.7
1 40 1 1 3805.44
1 40 4 1 5806.57
1 41 1 1 3805.56
1 41 4 1 5836.32
1 42 1 1 3805.64
1 42 4 1 5862.41
2 1 2 1 533316
2 1 3 1 234788
2 2 2 1 262666
2 2 3 1 91223.3
2 3 2 1 141603
2 3 3 1 37697
2 4 2 1 81805.5
2 4 3 1 16908.5
2 5 2 1 48185.4
2 5 3 1 8329.63
2 6 2 1 29139.6
2 6 3 1 4569.94
2 7 2 1 18632
2 7 3 1 2836.3
2 8 2 1 13054.9
2 8 3 1 2015.74
2 9 2 1 10179.6
2 9 3 1 1620.72
2 10 2 1 8775.87
2 10 3 1 1436.17
2 11 2 1 8120.42
2 11 3 1 1352.64
2 12 2 1 7821.55
2 12 3 1 1314.74
2 13 2 1 7686.01
2 13 3 1 1297.49
2 14 2 1 7617.06
2 14 3 1 1288.14
2 15 2 1 7598.35
2 15 3 1 1285.82
2 16 2 1 7604.18
2 16 3 1 1286.96
2 17 2 1 7592.16
2 17 3 1 1285.07
2 18 2 1 7552.34
2 18 3 1 1278.87
2 19 2 1 7532.71
2 19 3 1 1276.03
2 20 2 1 7541.11
2 20 3 1 1277.99
2 21 2 1 7536.16
2 21 3 1 1277.2
2 22 2 1 7500.09
2 22 3 1 1271.84
2 23 2 1 7438.96
2 23 3 1 1262.6
2 24 2 1 7387.37
2 24 3 1 1255.65
2 25 2 1 7317.3
2 25 3 1 1245.93
2 26 2 1 7256.16
2 26 3 1 1237.23
2 27 2 1 7251.45
2 27 3 1 1237.68
2 28 2 1 7258.62
2 28 3 1 1239.44
2 29 2 1 7224.84
2 29 3 1 1234.36
2 30 2 1 7177.42
2 30 3 1 1227.07
2 31 2 1 7147.8
2 31 3 1 1223.57
2 32 2 1 7103.65
2 32 3 1 1217.37
2 33 2 1 7054.91
2 33 3 1 1210.57
2 34 2 1 6990.91
2 34 3 1 1201.57
2 35 2 1 6900.48
2 35 3 1 1188.59
2 36 2 1 6818.05
2 36 3 1 1176.91
2 37 2 1 6782.53
2 37 3 1 1172.89
2 38 2 1 6772.97
2 38 3 1 1172.33
2 39 2 1 6752.08
2 39 3 1 1169.51
2 40 2 1 6730.45
2 40 3 1 1166.08
2 41 2 1 6727.32
2 41 3 1 1166.23
2 42 2 1 6715.32
2 42 3 1 1164.38
full time series of survey length comp
survey year spp area catch-at-size
1 1 1 2  0.0591181 1.71803 5.15164 5.70428 1.56621
