# This file was created using the write_tsDatFile function and used all the simulated data from sim_dta.rds found in repo:Hydra-self-testing
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  329
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 1 4 12.9156069438706 0.212720515437525
  2 1 4 10.7778961100599 0.25363203301826
  1 2 4 12.5550697621359 0.222168779300385
  2 2 4 10.4029410849257 0.187773345626693
  1 3 4 12.6403535419505 0.394113240257454
  2 3 4 10.5609254567121 0.423618201694685
  1 4 4 12.2044291651309 0.310035034727007
  2 4 4 10.3454915988217 0.327069686277164
  1 5 4 13.0614486193912 0.378629084128514
  2 5 4 10.1499928447437 0.391316523019912
  1 6 4 11.9728107130199 0.494427832556011
  2 6 4 9.7811718281471 0.376280830351703
  1 7 4 12.8779492108756 0.759062286891916
  2 7 4 10.316349206669 0.665352569827422
  1 8 4 12.9176958473146 0.383150869515862
  2 8 4 9.56379177986094 0.433685089735353
  1 9 4 12.0686290148798 0.48934963094834
  2 9 4 9.71213389014867 0.392371299771634
  1 10 4 12.3875936473565 0.382452035825211
  2 10 4 9.72355957090305 0.333798529002863
  1 11 4 12.2138075473605 0.566792532611316
  2 11 4 9.7673455783304 0.868042030585988
  1 12 4 12.0767430819242 0.381518572031255
  2 12 4 9.36944724277395 0.445144789260538
  1 13 4 12.1423010043408 0.438380584739347
  2 13 4 8.05039862607182 0.947226139495183
  1 14 4 12.6020193440517 0.482345652338289
  2 14 4 9.5072349935981 0.377075764230608
  1 15 4 11.6886333529427 0.420835086749712
  2 15 4 8.66376702403008 0.614716212748607
  1 16 4 11.5346088133193 0.515165860253858
  2 16 4 10.4814956106777 0.704031323768783
  1 17 4 11.4909675888704 0.559532625975744
  2 17 4 9.47698660224476 0.319774204956139
  1 18 4 11.9811820280257 0.479008946214672
  2 18 4 9.54063510908524 0.41351869139049
  1 19 4 11.9209413714536 0.429419179801904
  2 19 4 9.81261578681703 0.387615780132326
  1 20 4 11.9959223154557 0.477074256852948
  2 20 4 9.48459489936793 0.315868813200741
  1 21 4 11.4674336096442 0.410621521476155
  2 21 4 9.9634162836901 0.630050999524052
  1 22 4 11.8998788320276 0.294672690077384
  2 22 4 9.29737233067697 0.335469505128288
  1 23 4 12.0638944309403 0.477447511398437
  2 23 4 9.28033662609304 0.407625761955908
  1 24 4 11.9140119618246 0.384568504019134
  2 24 4 9.17853143069048 0.43049173366256
  1 25 4 11.037087181189 0.333261603198005
  2 25 4 9.63621985966746 0.843960441627036
  1 26 4 10.7118130791831 0.685474246042822
  2 26 4 9.19698210364708 0.429620783824035
  1 27 4 11.9876735886297 0.286882992344226
  2 27 4 9.74222690464956 0.81343687860715
  1 28 4 11.9849874078422 0.371822434434906
  2 28 4 8.89370754726678 0.53327636373572
  1 29 4 11.0556094196166 0.592639130460935
  2 29 4 9.68241419759355 0.590339711107796
  1 30 4 11.4476461801199 0.374062101432949
  2 30 4 8.43883803652086 0.701775131617819
  1 31 4 11.4078069054797 0.304499664309564
  2 31 4 9.03929058858808 0.210828956182955
  1 32 4 11.6409252166208 0.233962995093855
  2 32 4 9.02919480640806 0.329779252894958
  1 33 4 11.025595959766 0.270006842918168
  2 33 4 8.89008620892494 0.460124990024536
  1 34 4 11.5985618055622 0.350007507053818
  2 34 4 8.18180628362675 0.837656243552001
  1 35 4 11.170665897403 0.34274593698132
  2 35 4 8.8442866518813 0.291986952078346
  1 36 4 11.8849745204276 0.261906583866089
  2 36 4 8.74685028949098 0.425399553458769
  1 37 4 11.381568867552 0.417429035160016
  2 37 4 9.10428330757644 0.287702894520317
  1 38 4 11.8604745271315 0.441211421515246
  2 38 4 9.27939357991246 0.866971810340233
  1 39 4 12.3410480862294 0.495234601454268
  2 39 4 10.4002404304089 0.556663444153977
  1 40 4 11.780558257147 0.237858203733512
  2 40 4 9.67122936646405 0.295404104464232
  1 41 4 12.1079836710613 0.327346172729995
  2 41 4 10.7637808253971 0.994030515469621
  1 42 4 12.2460204612681 0.368315456462939
  2 42 4 9.0975818148412 0.461505384764764
  1 1 2 5.20832017502985 0.601375663623589
  2 1 2 3.8816639006376 0.565196579518992
  2 2 2 4.96915199532787 0.686052062200317
  2 3 2 3.52380557814495 0.378997614818957
  1 4 2 3.31452169404128 1
  2 4 2 4.26941259571936 0.459316778181236
  1 5 2 4.25455593268347 0.611089023955187
  2 5 2 3.97930778517742 0.780615956536472
  1 6 2 3.71231524520697 0.702037850017464
  2 6 2 3.85209413559803 0.461790555986525
  1 7 2 4.70980526825984 0.948289691951521
  2 7 2 3.91733644541195 0.685175011742778
  1 8 2 3.02008138561223 0.544380631361087
  2 8 2 3.28951363962598 0.424096495665332
  1 9 2 3.86492674621704 0.5393131982084
  2 9 2 3.23995231745835 0.454629127333952
  1 10 2 4.55906325647929 0.88095039530815
  2 10 2 4.7560313121645 0.419344308350161
  1 11 2 3.37560661584399 0.799987970388403
  2 11 2 4.39015719405688 0.839124360078806
  1 12 2 3.66244125159917 0.774991903603438
  2 12 2 4.86984511238039 0.424721667998453
  1 13 2 3.66627043950276 0.863215133786584
  2 13 2 4.84993277338079 0.387073469025502
  1 14 2 4.54840552016734 0.704083892007286
  2 14 2 4.54459440010878 0.312793018147624
  1 15 2 3.15042238717011 0.457459057188701
  2 15 2 4.94395994124631 0.459652287866146
  1 16 2 2.82705367591058 0.853197309912465
  2 16 2 3.6694745516738 0.628928805514438
  1 17 2 3.24406984180941 0.61116783920211
  2 17 2 4.32774538424502 0.3895964128798
  1 18 2 7.08625594987612 0.416775375911518
  2 18 2 6.21637216884976 0.495180348393774
  1 19 2 8.09469517242142 0.69077510766454
  2 19 2 7.73480304428616 0.347120352110889
  1 20 2 6.84719596057944 0.793751288508348
  2 20 2 7.71187608318307 0.526946514998015
  1 21 2 7.16729655049124 0.339376634127756
  2 21 2 8.4454154936743 0.609998621037514
  1 22 2 8.54820461223064 0.601950919776798
  2 22 2 8.52730016110997 0.389299707202565
  1 23 2 7.19514924981139 0.658556209578282
  2 23 2 8.42390516113579 0.288585466763824
  1 24 2 7.74538621876887 0.637453135075156
  2 24 2 8.86785285124093 0.480513100150493
  1 25 2 7.37480214534787 0.510473149998029
  2 25 2 7.87889114850719 0.338488147626423
  1 26 2 7.15771440105841 0.548437091427541
  2 26 2 7.23258946532468 0.345955330423839
  1 27 2 7.06930654636301 0.492912195981742
  2 27 2 8.04106680560621 0.33164245084141
  1 28 2 7.49445713768137 0.747597319880804
  2 28 2 8.37196853597485 0.447853531697379
  1 29 2 7.94149177013438 0.451616070879294
  2 29 2 7.78777427202683 0.305275882623724
  1 30 2 8.14564565369566 0.797269558848634
  2 30 2 7.99642598457545 0.605264936420634
  1 31 2 8.78757206191083 0.666772556553203
  2 31 2 9.25956682700183 0.359836468902791
  1 32 2 10.2913398835891 0.96787270074405
  2 32 2 9.68758481448483 0.422601396160012
  1 33 2 9.999265099227 0.404694020855087
  2 33 2 9.92879975238851 0.465820030674526
  1 34 2 10.1210976491257 0.814873375751391
  2 34 2 9.61835190008498 0.505954372112585
  1 35 2 9.12344465849134 0.533219898766676
  2 35 2 9.64626242142613 0.287403659199158
  1 36 2 8.78832276427097 0.371953858881132
  2 36 2 9.1686308647919 0.365560779244073
  1 37 2 9.07540609271501 0.791301167226987
  2 37 2 10.6938195074419 0.487536998609889
  1 38 2 8.97816626669717 0.633364993316759
  2 38 2 9.16571879747956 0.644823084547079
