full time series of predicted survey index
survey year spp area pred_survey
1 1 1 1 361.279
1 1 2 1 1.24302e-057
1 1 3 1 14.7951
1 1 4 1 12.5818
1 2 1 1 294.051
1 2 2 1 3.2409e-061
1 2 3 1 148.313
1 2 4 1 56.6763
1 3 1 1 302.527
1 3 2 1 8.67061e-065
1 3 3 1 161.61
1 3 4 1 58.696
1 4 1 1 301.234
1 4 2 1 2.31932e-068
1 4 3 1 156.725
1 4 4 1 58.1379
1 5 1 1 304.4
1 5 2 1 6.20668e-072
1 5 3 1 169.331
1 5 4 1 59.5303
1 6 1 1 295.369
1 6 2 1 1.65888e-075
1 6 3 1 135.493
1 6 4 1 55.6059
1 7 1 1 297.249
1 7 2 1 4.43523e-079
1 7 3 1 141.653
1 7 4 1 56.3877
1 8 1 1 292.681
1 8 2 1 1.18506e-082
1 8 3 1 126.305
1 8 4 1 54.4441
1 9 1 1 298.323
1 9 2 1 3.16893e-086
1 9 3 1 145.39
1 9 4 1 56.8439
1 10 1 1 307.142
1 10 2 1 8.4836e-090
1 10 3 1 180.865
1 10 4 1 60.7466
1 11 1 1 304.604
1 11 2 1 2.27024e-093
1 11 3 1 170.456
1 11 4 1 59.6368
1 12 1 1 306.596
1 12 2 1 6.07694e-097
1 12 3 1 178.796
1 12 4 1 60.519
1 13 1 1 299.876
1 13 2 1 1.62518e-100
1 13 3 1 151.733
1 13 4 1 57.556
1 14 1 1 301.985
1 14 2 1 4.34774e-104
1 14 3 1 159.535
1 14 4 1 58.4604
1 15 1 1 307.205
1 15 2 1 1.16392e-107
1 15 3 1 181.322
1 15 4 1 60.785
1 16 1 1 304.984
1 16 2 1 3.11483e-111
1 16 3 1 172.048
1 16 4 1 59.8061
1 17 1 1 295.059
1 17 2 1 8.32472e-115
1 17 3 1 134.467
1 17 4 1 55.4752
1 18 1 1 292.376
1 18 2 1 2.22424e-118
1 18 3 1 125.245
1 18 4 1 54.3093
1 19 1 1 305.752
1 19 2 1 5.95371e-122
1 19 3 1 174.593
1 19 4 1 60.1091
1 20 1 1 299.915
1 20 2 1 1.59224e-125
1 20 3 1 151.837
1 20 4 1 57.5704
1 21 1 1 298.032
1 21 2 1 4.25736e-129
1 21 3 1 144.646
1 21 4 1 56.7378
1 22 1 1 289.697
1 22 2 1 1.13705e-132
1 22 3 1 117.064
1 22 4 1 53.194
1 23 1 1 297.446
1 23 2 1 3.04027e-136
1 23 3 1 142.118
1 23 4 1 56.4573
1 24 1 1 296.848
1 24 2 1 8.12799e-140
1 24 3 1 140.316
1 24 4 1 56.2201
1 25 1 1 289.451
1 25 2 1 2.17076e-143
1 25 3 1 116.283
1 25 4 1 53.0884
1 26 1 1 302.89
1 26 2 1 5.80849e-147
1 26 3 1 162.66
1 26 4 1 58.8313
1 27 1 1 309.726
1 27 2 1 1.55548e-150
1 27 3 1 192.719
1 27 4 1 61.9248
1 28 1 1 305.59
1 28 2 1 4.16296e-154
1 28 3 1 174.731
1 28 4 1 60.0832
1 29 1 1 295.926
1 29 2 1 1.11272e-157
1 29 3 1 137.458
1 29 4 1 55.8477
1 30 1 1 305.771
1 30 2 1 2.97839e-161
1 30 3 1 174.839
1 30 4 1 60.1269
1 31 1 1 300.31
1 31 2 1 7.96575e-165
1 31 3 1 153.332
1 31 4 1 57.7428
1 32 1 1 299.367
1 32 2 1 2.13027e-168
1 32 3 1 149.552
1 32 4 1 57.3175
1 33 1 1 297.015
1 33 2 1 5.69518e-172
1 33 3 1 140.991
1 33 4 1 56.2977
1 34 1 1 291.025
1 34 2 1 1.52136e-175
1 34 3 1 121.077
1 34 4 1 53.7466
1 35 1 1 284.009
1 35 2 1 4.06022e-179
1 35 3 1 100.774
1 35 4 1 50.8331
1 36 1 1 290.061
1 36 2 1 1.08459e-182
1 36 3 1 117.646
1 36 4 1 53.308
1 37 1 1 293.032
1 37 2 1 2.89825e-186
1 37 3 1 127.154
1 37 4 1 54.5728
1 38 1 1 293.356
1 38 2 1 7.74488e-190
1 38 3 1 128.321
1 38 4 1 54.718
1 39 1 1 285.965
1 39 2 1 2.0675e-193
1 39 3 1 106.134
1 39 4 1 51.6377
1 40 1 1 294.723
1 40 2 1 5.52625e-197
1 40 3 1 132.566
1 40 4 1 55.2803
1 41 1 1 289.443
1 41 2 1 1.47594e-200
1 41 3 1 116.175
1 41 4 1 53.0788
1 42 1 1 291.923
1 42 2 1 3.94343e-204
1 42 3 1 123.592
1 42 4 1 54.1031
2 1 1 1 361.279
2 1 2 1 1.24302e-057
2 1 3 1 15.2234
2 1 4 1 12.5818
2 2 1 1 327.845
2 2 2 1 3.2409e-061
2 2 3 1 164.703
2 2 4 1 79.8251
2 3 1 1 337.293
2 3 2 1 8.67061e-065
2 3 3 1 179.456
2 3 4 1 82.6588
2 4 1 1 335.851
2 4 2 1 2.31932e-068
2 4 3 1 174.029
2 4 4 1 81.8723
2 5 1 1 339.381
