# This file was created using the write_tsDatFile function and used all the simulated data from sim_dta.rds found in repo:Hydra-self-testing
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  329
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 1 4 739878.566605017 0.212720515437525
  2 1 4 333916.226078519 0.25363203301826
  1 2 4 15229.0901931362 0.222168779300385
  2 2 4 13305.0615241061 0.187773345626693
  1 3 4 330669.400535555 0.394113240257454
  2 3 4 4739.50105426918 0.423618201694685
  1 4 4 246560.05489102 0.310035034727007
  2 4 4 4011.46282197179 0.327069686277164
  1 5 4 303383.547766389 0.378629084128514
  2 5 4 2876.16519677791 0.391316523019912
  1 6 4 26907.7693894698 0.494427832556011
  2 6 4 799.796863800989 0.376280830351703
  1 7 4 618885.825343229 0.759062286891916
  2 7 4 2020.18368757696 0.665352569827422
  1 8 4 2336.51158350607 0.383150869515862
  2 8 4 292.270172911941 0.433685089735353
  1 9 4 68855.3716509233 0.48934963094834
  2 9 4 309.528014428442 0.392371299771634
  1 10 4 45876.2946991516 0.382452035825211
  2 10 4 1159.65200925752 0.333798529002863
  1 11 4 15198.8889639517 0.566792532611316
  2 11 4 2450.67048271969 0.868042030585988
  1 12 4 10584.0981573255 0.381518572031255
  2 12 4 666.332105114919 0.445144789260538
  1 13 4 14515.1306656152 0.438380584739347
  2 13 4 150.120354881536 0.947226139495183
  1 14 4 8447.46331585267 0.482345652338289
  2 14 4 161.628775013571 0.377075764230608
  1 15 4 4360.42811400046 0.420835086749712
  2 15 4 186.972866175336 0.614716212748607
  1 16 4 2796.80555593913 0.515165860253858
  2 16 4 231.617204735763 0.704031323768783
  1 17 4 4423.6062483642 0.559532625975744
  2 17 4 119.910842592743 0.319774204956139
  1 18 4 1436.67382771184 0.479008946214672
  2 18 4 62.8188147620987 0.41351869139049
  1 19 4 2817.22589199088 0.429419179801904
  2 19 4 69.3005056263644 0.387615780132326
  1 20 4 18837.0710222151 0.477074256852948
  2 20 4 73.5367004589965 0.315868813200741
  1 21 4 5336.90881886589 0.410621521476155
  2 21 4 147.986776524716 0.630050999524052
  1 22 4 7175.92294891139 0.294672690077384
  2 22 4 249.498947578181 0.335469505128288
  1 23 4 13338.0907856042 0.477447511398437
  2 23 4 309.961741385223 0.407625761955908
  1 24 4 9351.88631525027 0.384568504019134
  2 24 4 141.955177624881 0.43049173366256
  1 25 4 4487.43993443261 0.333261603198005
  2 25 4 237.302317903135 0.843960441627036
  1 26 4 2281.34595788992 0.685474246042822
  2 26 4 49.427659139066 0.429620783824035
  1 27 4 3415.64274034481 0.286882992344226
  2 27 4 92.7439283126233 0.81343687860715
  1 28 4 10383.1177149774 0.371822434434906
  2 28 4 96.2341538674324 0.53327636373572
  1 29 4 6833.78461650905 0.592639130460935
