# This file was created using create_datpin_files.R function write_tsDatFile
      #and used all inputs from csv files found in folder:
      #hydradata/data-raw
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  329
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 1 4 237834.892234042 0.212720515437525
  2 1 4 217381.07405532 0.25363203301826
  1 2 4 88891.2339681243 0.222168779300385
  2 2 4 80120.2283080197 0.187773345626693
  1 3 4 47664.3630711652 0.394113240257454
  2 3 4 34283.4487000885 0.423618201694685
  1 4 4 72933.4487949335 0.310035034727007
  2 4 4 42131.2389758498 0.327069686277164
  1 5 4 86004.4128199249 0.378629084128514
  2 5 4 61361.375552127 0.391316523019912
  1 6 4 75308.9408253489 0.494427832556011
  2 6 4 53569.9836436893 0.376280830351703
  1 7 4 47550.3441218533 0.759062286891916
  2 7 4 37811.4436656762 0.665352569827422
  1 8 4 13119.8000527421 0.383150869515862
  2 8 4 11094.8807890688 0.433685089735353
  1 9 4 17733.7435364378 0.48934963094834
  2 9 4 8612.01033146027 0.392371299771634
  1 10 4 24697.3259941588 0.382452035825211
  2 10 4 15703.5842064949 0.333798529002863
  1 11 4 15552.8493354314 0.566792532611316
  2 11 4 11063.2803870375 0.868042030585988
  1 12 4 15067.8658226 0.381518572031255
  2 12 4 8293.075239552 0.445144789260538
  1 13 4 10201.0426010155 0.438380584739347
  2 13 4 6322.38561513966 0.947226139495183
  1 14 4 11259.345590094 0.482345652338289
  2 14 4 5711.65922703196 0.377075764230608
  1 15 4 7102.89097115511 0.420835086749712
  2 15 4 4707.42835754909 0.614716212748607
  1 16 4 2297.42598127285 0.515165860253858
  2 16 4 1435.10559738573 0.704031323768783
  1 17 4 8552.41176762904 0.559532625975744
  2 17 4 3259.623716473 0.319774204956139
  1 18 4 8472.34105385569 0.479008946214672
  2 18 4 5714.94366877768 0.41351869139049
  1 19 4 5258.30835319664 0.429419179801904
  2 19 4 3143.8398644081 0.387615780132326
  1 20 4 7826.98377396709 0.477074256852948
  2 20 4 3631.86026037101 0.315868813200741
  1 21 4 12994.7529269719 0.410621521476155
  2 21 4 7514.38973985741 0.630050999524052
  1 22 4 14150.1764896919 0.294672690077384
  2 22 4 9112.65505876487 0.335469505128288
  1 23 4 10816.0109277185 0.477447511398437
  2 23 4 6713.13454773434 0.407625761955908
  1 24 4 10056.8933946072 0.384568504019134
  2 24 4 5876.13737001336 0.43049173366256
  1 25 4 10083.4332596371 0.333261603198005
  2 25 4 6085.01884302989 0.843960441627036
  1 26 4 6535.53943379819 0.685474246042822
  2 26 4 4367.30523949342 0.429620783824035
  1 27 4 6919.67508025442 0.286882992344226
  2 27 4 4011.96058615586 0.81343687860715
  1 28 4 8531.63753267134 0.371822434434906
  2 28 4 5520.04001754859 0.53327636373572
  1 29 4 15655.7409887837 0.592639130460935
  2 29 4 7989.80551448237 0.590339711107796
  1 30 4 21495.2465345094 0.374062101432949
  2 30 4 14437.6273566732 0.701775131617819
  1 31 4 17417.6162069016 0.304499664309564
  2 31 4 13412.3204414173 0.210828956182955
  1 32 4 19367.0056112214 0.233962995093855
  2 32 4 11339.7993835028 0.329779252894958
  1 33 4 17541.521337387 0.270006842918168
  2 33 4 13240.9917317351 0.460124990024536
  1 34 4 8528.76088195927 0.350007507053818
  2 34 4 6372.6288618333 0.837656243552001
  1 35 4 7473.27426928209 0.34274593698132
  2 35 4 4334.4488517135 0.291986952078346
  1 36 4 14855.1872049948 0.261906583866089
  2 36 4 8072.59041000072 0.425399553458769
  1 37 4 29925.1444656516 0.417429035160016
  2 37 4 16755.4840776143 0.287702894520317
  1 38 4 39679.0971755894 0.441211421515246
  2 38 4 26864.256800372 0.866971810340233
  1 39 4 36635.1362821801 0.495234601454268
  2 39 4 25881.641473587 0.556663444153977
  1 40 4 22879.6864995243 0.237858203733512
  2 40 4 18187.3951890658 0.295404104464232
  1 41 4 6543.92719014765 0.327346172729995
  2 41 4 5463.74867733913 0.994030515469621
  1 42 4 1484.11616285596 0.368315456462939
  2 42 4 1036.63153729992 0.461505384764764
  1 1 2 3831.80971934684 0.601375663623589
  2 1 2 3119.52166095987 0.565196579518992
  2 2 2 1946.68983591407 0.686052062200317
  2 3 2 1083.70141537265 0.378997614818957
  1 4 2 790.749347800713 1
  2 4 2 623.897124605714 0.459316778181236
  1 5 2 238.220379229752 0.611089023955187
  2 5 2 217.236258016252 0.780615956536472
  1 6 2 180.907782897451 0.702037850017464
  2 6 2 179.451412930179 0.461790555986525
  1 7 2 159.044779034473 0.948289691951521
  2 7 2 152.022239901558 0.685175011742778
  1 8 2 99.5878907479911 0.544380631361087
  2 8 2 102.811770701977 0.424096495665332
  1 9 2 154.966959053217 0.5393131982084
  2 9 2 164.91839135543 0.454629127333952
  1 10 2 250.102263192413 0.88095039530815
  2 10 2 238.3545445618 0.419344308350161
  1 11 2 383.44938055499 0.799987970388403
  2 11 2 416.323329575276 0.839124360078806
  1 12 2 1058.40948424521 0.774991903603438
  2 12 2 1045.74194532072 0.424721667998453
  1 13 2 999.617198566966 0.863215133786584
  2 13 2 831.033072438155 0.387073469025502
  1 14 2 590.519837162211 0.704083892007286
  2 14 2 535.727360986259 0.312793018147624
  1 15 2 808.866164843738 0.457459057188701
  2 15 2 783.446596230935 0.459652287866146
  1 16 2 801.869422893608 0.853197309912465
  2 16 2 678.05627427855 0.628928805514438
  1 17 2 70.631758124193 0.61116783920211
  2 17 2 54.7569869583255 0.3895964128798
  1 18 2 226.607019180597 0.416775375911518
  2 18 2 283.014030023901 0.495180348393774
  1 19 2 823.717890915059 0.69077510766454
  2 19 2 887.319638260492 0.347120352110889
  1 20 2 1732.09158697316 0.793751288508348
  2 20 2 1712.26764922288 0.526946514998015
  1 21 2 2155.39098660474 0.339376634127756
  2 21 2 2116.8562521056 0.609998621037514
  1 22 2 2069.92906520598 0.601950919776798
  2 22 2 1931.42149801977 0.389299707202565
  1 23 2 2553.3310759217 0.658556209578282
  2 23 2 2602.28191933965 0.288585466763824
  1 24 2 3179.07295249425 0.637453135075156
  2 24 2 2954.78731533 0.480513100150493
  1 25 2 2477.10055187637 0.510473149998029
  2 25 2 2103.12662273792 0.338488147626423
  1 26 2 1071.49237579424 0.548437091427541
  2 26 2 1071.28613933803 0.345955330423839
  1 27 2 1154.63000817806 0.492912195981742
  2 27 2 1193.83489177194 0.33164245084141
  1 28 2 1767.46528310482 0.747597319880804
  2 28 2 1725.71564814791 0.447853531697379
  1 29 2 1949.52561811319 0.451616070879294
  2 29 2 1825.83404553085 0.305275882623724
  1 30 2 2024.26544058026 0.797269558848634
  2 30 2 1860.51798427008 0.605264936420634
  1 31 2 2139.64213699157 0.666772556553203
  2 31 2 2118.97119105641 0.359836468902791
  1 32 2 2277.68721954294 0.96787270074405
  2 32 2 2189.01608277909 0.422601396160012
  1 33 2 2798.22897187008 0.404694020855087
  2 33 2 2708.81673910251 0.465820030674526
  1 34 2 3944.25336890902 0.814873375751391
  2 34 2 3969.19959594907 0.505954372112585
  1 35 2 5171.26264315468 0.533219898766676
  2 35 2 4616.19466687735 0.287403659199158
  1 36 2 3425.70619843687 0.371953858881132
  2 36 2 3216.43982621588 0.365560779244073
  1 37 2 4217.23197708034 0.791301167226987
  2 37 2 4182.18580738859 0.487536998609889
  1 38 2 5395.03088628306 0.633364993316759
  2 38 2 4876.5880406645 0.644823084547079
  1 39 2 4392.06087080123 0.827253682697507
  2 39 2 3676.10989517178 0.354235596542703
  1 40 2 1842.27371066973 0.900216415173481
  2 40 2 1527.40270582973 0.395846441583114
  1 41 2 580.792866272532 0.957770995377006
  2 41 2 507.001328009162 0.496084887173497
  1 42 2 334.305537744176 0.55870584954739
  2 42 2 285.829091729266 0.604660139936764
  1 1 1 100434.814551888 0.241799049430762
  2 1 1 225426.439254606 0.250018379470286
  1 2 1 48100.7318080899 0.142636213550947
  2 2 1 108267.88766924 0.163647146277456
  1 3 1 28786.4620719352 0.225478190042395
  2 3 1 59479.0154989528 0.192013183632222
  1 4 1 43565.2669615541 0.323579734794357
  2 4 1 77861.1136535292 0.162432383538487
  1 5 1 75177.119119889 0.320666395151501
  2 5 1 160378.858295273 0.822390366318268
  1 6 1 50857.1527605841 0.452044832991261
  2 6 1 113311.552610256 0.192408532269243
  1 7 1 24205.524225698 0.28209645893665
  2 7 1 55200.4212752207 0.262097825842625
  1 8 1 7583.99862345757 0.414010381101596
  2 8 1 17568.6470312839 0.189959250209439
  1 9 1 7500.54583359308 0.40638853202345
  2 9 1 10475.5497459539 0.178404315527443
  1 10 1 19716.7455475012 0.290993157294119
  2 10 1 41471.7152307687 0.156753980046499
  1 11 1 11318.611229242 0.324615016521962
  2 11 1 25046.4253541547 0.174348711952217
  1 12 1 6376.99565697821 0.294780938380682
  2 12 1 12024.7689623786 0.195232854572048
  1 13 1 6090.30373269595 0.440402569626277
  2 13 1 13023.9145166213 0.185762358850192
  1 14 1 3961.29839552233 0.372421878022742
  2 14 1 7232.83280232655 0.151581173531864
  1 15 1 4111.69027956537 0.341871348717721
  2 15 1 8764.38839880203 0.233364310094868
  1 16 1 1382.53462253651 0.416897355424411
  2 16 1 3069.82893309899 0.283802183917676
  1 17 1 1133.41724235757 0.500820840736393
  2 17 1 1628.63422287988 0.495024013362717
  1 18 1 2447.45379511961 0.389853340834037
  2 18 1 5014.46686037294 0.390988792530431
  1 19 1 1447.99700710351 0.293941849282161
  2 19 1 3159.13599648804 0.322403741112933
  1 20 1 1016.41003074276 0.525509720403112
  2 20 1 1661.1871832235 0.218361153170241
  1 21 1 2752.34047437353 0.266433769579894
  2 21 1 4791.48366631309 0.421115605185845
  1 22 1 4344.12449186312 0.374831371194202
  2 22 1 9200.19150655885 0.227391091044855
  1 23 1 2322.4498462786 0.352011231642473
  2 23 1 5146.22122222367 0.384269029090844
  1 24 1 1673.57431365448 0.34725908523047
  2 24 1 2722.94172240999 0.331291933735556
  1 25 1 2901.85467791231 0.578696888706846
  2 25 1 6126.33061297939 0.247394190789157
  1 26 1 1793.72274143829 0.459728456052307
  2 26 1 3587.6093787152 0.394189312610479
  1 27 1 1680.56326990201 0.539982548576019
  2 27 1 3624.02261002292 0.72948972943007
  1 28 1 1540.11611201877 0.364309332200766
  2 28 1 2733.06352052765 0.278656828353639
  1 29 1 2500.68016236634 0.562793580097325
  2 29 1 5307.14831972221 0.316141323613091
  1 30 1 3442.38337154119 0.420348818797864
  2 30 1 5317.41191474728 0.30511736182771
  1 31 1 8072.89189561843 0.403753427903273
  2 31 1 17023.26849848 0.278331587636247
  1 32 1 5729.28018424197 0.491331418922754
  2 32 1 12682.8249279546 0.329726795744574
  1 33 1 2876.02833854878 0.537081122476055
  2 33 1 6526.08225670685 0.33086845072982
  1 34 1 1041.94535374554 0.379030815152119
  2 34 1 2400.77433489372 0.278881417082292
  1 35 1 515.986602783419 0.519511456600017
  2 35 1 966.308969120811 0.27351876283918
  1 36 1 921.686365203361 0.556056214854877
  2 36 1 1820.22694576644 0.714061811185508
  1 37 1 1409.67934253085 0.588197671943964
  2 37 1 2580.79817167494 0.340315242626747
  1 38 1 2231.42186560967 0.324588369174256
  2 38 1 4758.5396397326 0.300199803594678
  1 39 1 1500.51528507164 0.501841796783066
  2 39 1 3335.87503476079 0.438397059851219
  1 40 1 718.784465613811 0.403101009292275
  2 40 1 1633.35657322621 0.410378233550251
  1 41 1 230.402453347096 0.478602624152216
  2 41 1 530.270340209313 0.362128776577143
  1 42 1 63.8226874630385 0.646634922078809
  2 42 1 133.590894013115 0.816170985475773
  1 1 3 1157.88642352974 0.499484636786782
  1 2 3 782.438582685052 0.358153914340203
  2 2 3 771.995976406839 0.577110518633802
  1 3 3 443.520509881613 0.678339172154909
  2 3 3 443.640568298463 0.738121970739642
  1 4 3 310.269624569341 1
  2 4 3 346.630525794686 0.52056341701904
  1 5 3 230.389821273175 0.693225535250834
  2 5 3 310.522333178402 1
  1 6 3 305.440115386674 1
  2 6 3 396.466216916765 0.48452157876779
  1 7 3 335.64263997512 0.912293822979085
  1 8 3 192.136806559762 0.655734850091527
  2 8 3 244.82485923632 0.750382084373246
  1 9 3 229.352509139835 0.670809892238012
  2 9 3 314.010746315504 0.47273108889926
  1 10 3 426.435826517278 0.631102684426709
  2 10 3 522.019623122883 0.919260399745188
  1 11 3 393.299751884325 0.496475444687371
  1 12 3 531.239205099418 0.740682868109632
  2 12 3 604.868897778285 1
  1 13 3 481.25068965353 0.360862225436052
  1 14 3 379.150307972177 0.547901331396328
  2 14 3 417.109359793993 0.478873954421528
  1 15 3 400.632972560994 0.429608216382601
  2 15 3 455.200513110626 0.654713783069401
  1 16 3 508.428144082697 0.69118921143411
  2 16 3 638.081204077778 0.8614889831113
  1 17 3 211.28719522409 0.426971754606328
  2 17 3 276.146177001309 0.572182042928152
  1 18 3 348.21955055349 0.505524319387353
  2 18 3 379.585926091941 0.488492827246527
  1 19 3 251.062069593198 0.644591984223249
  2 19 3 260.410140542779 0.51925665989311
  1 20 3 146.742447520909 0.899065435378594
  2 20 3 156.897037682242 0.59569628754064
  1 21 3 105.267765387756 0.543826822033971
  2 21 3 137.5883574009 0.466111862829518
  1 22 3 120.013999515543 0.88174616562504
  2 22 3 153.58621388825 0.568444982816852
  1 23 3 123.806751383006 0.408104676406013
  2 23 3 131.838019234386 0.357346049869971
  1 24 3 88.2725213228465 0.92608255019157
  2 24 3 106.165222385391 0.539541007788685
  1 25 3 99.1351325429754 0.648664057223823
  2 25 3 136.979124720095 0.576168087832409
  1 26 3 97.9324905735918 0.695927823776047
  2 26 3 131.774682557784 0.549529982814455
  1 27 3 90.6605869002514 0.708713243925404
  2 27 3 112.266528744492 0.496269825160911
  1 28 3 115.092974035618 0.489543853646182
  1 29 3 157.444872538616 0.703511357168505
  2 29 3 215.751453634566 0.875017095315649
  1 30 3 260.857665325664 0.631659802692532
  2 30 3 313.509757533861 0.908152223575802
  1 31 3 228.135325714669 0.626570332091694
  2 31 3 241.687279198712 0.712465807947941
  1 32 3 107.180056668475 0.661895735249442
  2 32 3 109.61274035398 0.86012943797605
  1 33 3 44.4070935675668 0.783155911787346
  2 33 3 45.48125242762 0.598390099709208
  1 34 3 23.6510072256124 0.542775440757204
  2 34 3 26.2094771631026 0.743173480285892
  1 35 3 50.6137489652895 0.870542376054271
  2 35 3 82.7578618163711 0.446478967244395
  1 36 3 118.732423952872 0.492193512682958
  2 36 3 177.313145465913 0.490110041691513
  1 37 3 234.892824054039 0.909630520329322
  2 37 3 287.102718490756 0.433872317628348
  1 38 3 293.03218607097 0.644773009949607
  2 38 3 328.660654121449 0.484949159815328
  1 39 3 311.175314668702 0.515045488987725
  2 39 3 358.558721997102 0.388710136036013
  1 40 3 257.358085880752 0.442573167063876
  2 40 3 278.93001790452 0.395139923022642
  1 41 3 119.31527999015 0.88587618368699
  2 41 3 126.544159102655 0.537531419606343
  1 42 3 237835.185022528 0.983269433580366
  2 42 3 217381.124242943 0.849696423298534
# end survey index observations 
#  
# Survey size comp data 
# Number of observations, init_int Nsurvey_size_obs 
  329
# init_matrix obs_survey_size(1,Nsurvey_size_obs,1,ncol) 
# Survey  Year  Species Type (0=whole, 1=retained, 2=discard) InpN, proportion by length bin 
  1 1 1 0 57 0 0.105263157894737 0.736842105263158 0.157894736842105 0
