# This file was created using create_datpin_files.R function write_tsDatFile
      #and used all inputs from csv files found in folder:
      #hydradata/data-raw
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  1680
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 36 1 3090736.19253828 0.1 80423299999.9346
  1 37 1 2698764.74011958 0.1 79453300000.0643
  1 38 1 3411139.9632334 0.1 73356399999.8201
  1 39 1 2849861.30306142 0.1 64729099999.9185
  1 40 1 3249938.78183623 0.1 55553999999.8472
  1 41 1 4965669.42503522 0.1 46568500000.0534
  1 42 1 5091177.18554638 0.1 38532900000.1325
  1 43 1 6431471.28291117 0.1 31420300000.1312
  1 44 1 5534709.01832222 0.1 26585099999.9523
  1 45 1 7777065.69572951 0.1 22403500000.0244
  1 46 1 7839801.0448031 0.1 18680599999.8829
  1 47 1 7952210.9603441 0.1 15475099999.8716
  1 48 1 7638188.94962945 0.1 12694200000.0554
  1 49 1 6847360.29351871 0.1 10367000000.0197
  1 50 1 7898051.06003325 0.1 8465449999.89393
  1 51 1 9688326.9667068 0.1 46276400000.1273
  1 52 1 8292972.93248658 0.1 72407000000.0145
  1 53 1 6869184.85553479 0.1 85325199999.8851
  1 54 1 8924693.58463824 0.1 87330100000.119
  1 55 1 9452459.65595414 0.1 82741300000.1378
  1 56 1 9566654.13700897 0.1 74274400000.0318
  1 57 1 8487734.43998053 0.1 64323899999.7756
  1 58 1 8649678.4044004 0.1 54382299999.8863
  1 59 1 7902697.67894183 0.1 45054399999.89
  1 60 1 7070200.21259273 0.1 36735600000.0947
  1 61 1 7982677.88134598 0.1 29766699999.9097
  1 62 1 7015601.47735949 0.1 33779599999.9179
  1 63 1 8331345.24780699 0.1 36278499999.9429
  1 64 1 7983424.98008248 0.1 36069500000.0274
  1 65 1 8400798.2318936 0.1 34111499999.8585
  1 66 1 8467739.59604913 0.1 94920699999.9657
  1 67 1 7076959.75610875 0.1 135966000000.071
  1 68 1 7161567.10578648 0.1 153981000000.048
  1 69 1 7462248.42630157 0.1 165521999999.947
  1 70 1 6816978.92746797 0.1 162683999999.924
  1 71 1 6078863.93035012 0.1 152129000000.008
  1 72 1 5505539.29602759 0.1 135921000000.199
  1 73 1 5986347.72857306 0.1 119038000000.003
  1 74 1 7260327.43442747 0.1 101749000000.246
  1 75 1 6534233.06512949 0.1 85235799999.9232
  1 76 1 6610538.6475284 0.1 70153100000.0676
  1 77 1 6547107.52233622 0.1 56868699999.97
  1 78 1 6675048.16320218 0.1 45735699999.9264
  1 79 1 6041816.46640114 0.1 36441199999.9322
  1 80 1 6349183.05922194 0.1 29515399999.9348
  1 1 2 1546972.74221313 0.1 43096100.0562743
  1 2 2 1283919.74221512 0.1 73412699.9748666
  1 3 2 1498269.17247551 0.1 65572300.0389373
  1 4 2 1577968.56675014 0.1 26334099.9205281
  1 5 2 1335657.10626087 0.1 45594799.9703524
  1 6 2 1837360.01611209 0.1 66329699.903987
  1 7 2 3320418.32383254 0.1 41866900.0253871
  1 8 2 900170.227143191 0.1 23068300.0008458
  1 9 2 1916238.93297618 0.1 15603600.0457641
  1 10 2 2130355.19416419 0.1 17397999.9298551
  1 11 2 2168883.4450474 0.1 19075200.2071186
  1 12 2 1230884.43222471 0.1 15353799.9962253
  1 13 2 1196982.07740195 0.1 6771779.90451209
  1 14 2 1233601.12431626 0.1 8643400.02214963
  1 15 2 1848298.54369434 0.1 11005600.0236736
  1 16 2 1095814.46653934 0.1 7558320.13243549
  1 17 2 1931613.60622283 0.1 5347260.18274331
  1 18 2 1594317.33180544 0.1 4256699.88687493
  1 19 2 1543789.53713832 0.1 2465810.00590422
  1 20 2 1545511.88348115 0.1 5725260.09072552
  1 21 2 1983191.08434684 0.1 8192730.09882995
  1 22 2 2004580.16202536 0.1 4356470.08211778
  1 23 2 3394975.82822182 0.1 439174000.042645
  1 24 2 1946393.01698502 0.1 357192999.850623
  1 25 2 1932385.1511504 0.1 149456000.162023
  1 26 2 1874093.58200407 0.1 60049899.9160575
  1 27 2 2168353.72606719 0.1 284124000.127454
  1 28 2 1393227.58657748 0.1 318626999.968549
  1 29 2 2418050.50877836 0.1 181891000.075582
  1 30 2 2180869.88198001 0.1 87138599.9463158
  1 31 2 1891553.00685794 0.1 41046199.8618812
  1 32 2 1784816.23017929 0.1 3961520000.01958
  1 33 2 2273658.03903166 0.1 6300040000.09065
  1 34 2 2278941.44836547 0.1 3873849999.99646
  1 35 2 1817176.80124953 0.1 1708480000.03507
  1 36 2 2046434.20845985 0.1 522319000.127437
  1 37 2 1700480.78254705 0.1 92331399.9908171
  1 38 2 2376407.89498509 0.1 13364399.9173235
  1 39 2 1898412.79122631 0.1 4606599.97161743
  1 40 2 2716741.29679987 0.1 8319900.19153863
  1 41 2 2631982.80989409 0.1 9003229.8792532
  1 42 2 2262513.97776332 0.1 4129499.9928862
  1 43 2 2051719.50445226 0.1 2983269.92342561
  1 44 2 1799787.01833597 0.1 3471529.96255298
  1 45 2 1944408.76316294 0.1 2835140.05616223
  1 46 2 1530633.78671172 0.1 1668810.11809158
  1 47 2 1722764.81572188 0.1 887879.881755666
  1 48 2 2276620.02958782 0.1 547967.136145058
  1 49 2 1978087.84293657 0.1 256076.107798545
  1 50 2 1924258.30939992 0.1 174877.970763588
  1 51 2 1527209.04303318 0.1 200214.987722881
  1 52 2 2287093.46082939 0.1 1204830.05133846
  1 53 2 2318256.25033476 0.1 1817590.1014846
  1 54 2 1979082.30426533 0.1 1078349.96659467
  1 55 2 2536319.48235395 0.1 20919900.0728874
  1 56 2 1542850.89325803 0.1 30276399.9644322
  1 57 2 3227682.76732567 0.1 17515400.0450736
  1 58 2 2161981.68542221 0.1 7010769.85732392
  1 59 2 2670535.62559372 0.1 2560479.89325625
  1 60 2 2673913.51192642 0.1 6822419.92544664
  1 61 2 3134157.91015692 0.1 8943460.32183127
  1 62 2 2459883.00233831 0.1 3093150.11659183
  1 63 2 3028062.38394203 0.1 7884359.94892899
  1 64 2 2437638.11041462 0.1 7208520.05699092
  1 65 2 2145707.28846295 0.1 4567569.95595241
  1 66 2 3076417.65151498 0.1 2398019.94190251
  1 67 2 1817629.60615565 0.1 2844209.99538415
  1 68 2 1994569.4410941 0.1 65362499.7516975
  1 69 2 2304622.08183648 0.1 50207800.1049306
  1 70 2 2296981.26313147 0.1 17262600.2046618
  1 71 2 2043381.26007839 0.1 15711199.9985653
  1 72 2 1855867.20196167 0.1 9996449.9441037
  1 73 2 3003792.95797832 0.1 13531500.0499901
  1 74 2 1878177.61050401 0.1 12531300.0490029
  1 75 2 2832140.16821715 0.1 16921299.9666685
  1 76 2 2357743.89603805 0.1 23353800.1253565
  1 77 2 2231335.17221662 0.1 12025700.1518614
  1 78 2 2076587.77212619 0.1 5694819.91593956
  1 79 2 2131084.89782665 0.1 2474849.77480694
  1 80 2 1672269.84075571 0.1 1232440.18880049
  1 1 3 376169.408750932 0.1 9819990.01784726
  1 2 3 439043.006946243 0.1 12190000.1151805
  1 3 3 431448.964499007 0.1 10819700.0484419
  1 4 3 382371.725749448 0.1 9005790.02907379
  1 5 3 407773.783525584 0.1 7265270.00131315
  1 6 3 407048.356727379 0.1 5821980.05567278
  1 7 3 407918.067033116 0.1 4690370.01580628
  1 8 3 452344.026605859 0.1 7273639.90553991
  1 9 3 436460.056846507 0.1 12602199.9597085
  1 10 3 370974.826962161 0.1 16010699.9983392
  1 11 3 387359.991214653 0.1 16619600.0687115
  1 12 3 313828.465386329 0.1 15346800.124752
  1 13 3 479614.056614313 0.1 13170500.0245675
  1 14 3 393830.566228362 0.1 10760200.0205259
  1 15 3 326650.436922922 0.1 11968600.0093231
  1 16 3 317267.013864612 0.1 16061099.9696543
  1 17 3 347574.578833457 0.1 18558900.1096808
  1 18 3 304808.003339307 0.1 18467500.0810066
  1 19 3 233152.066375334 0.1 16551400.0316152
  1 20 3 268163.595859938 0.1 13867399.9606811
  1 21 3 274750.242635755 0.1 11132299.9737593
  1 22 3 257683.722909063 0.1 8750129.90325103
  1 23 3 200489.071517922 0.1 6827769.96414462
  1 24 3 251397.689369527 0.1 5290350.12894199
  1 25 3 241711.459567241 0.1 4075709.85210294
  1 26 3 243313.580662024 0.1 3124450.05418025
  1 27 3 223849.387431263 0.1 2406850.13432825
  1 28 3 232143.322928523 0.1 1874339.94266388
  1 29 3 213066.100395799 0.1 1463969.97673949
  1 30 3 225371.076867186 0.1 1208219.98213282
  1 31 3 190450.026779643 0.1 1066590.06880182
  1 32 3 210164.34004247 0.1 938252.015946096
  1 33 3 196359.568848797 0.1 808079.996581568
  1 34 3 235618.714746307 0.1 683069.918084431
  1 35 3 198648.870375479 0.1 562935.105684913
  1 36 3 184529.037829128 0.1 462843.776169738
  1 37 3 197355.791084239 0.1 417729.06970142
  1 38 3 229759.104032628 0.1 407395.159460263
  1 39 3 208776.793138905 0.1 386430.902645899
  1 40 3 183163.90474625 0.1 347506.990815741
  1 41 3 193368.034478703 0.1 301513.08369933
  1 42 3 238977.537706944 0.1 263210.064609277
  1 43 3 230923.178124172 0.1 352093.01685942
  1 44 3 253939.645834782 0.1 600223.048119129
  1 45 3 225133.116575315 0.1 846776.007838447
  1 46 3 235824.154383008 0.1 1291619.80790498
  1 47 3 302074.42476398 0.1 1840299.96637397
  1 48 3 275633.630711351 0.1 2112249.87915898
  1 49 3 290257.704488563 0.1 2069930.14036374
  1 50 3 264688.57547818 0.1 1851260.029425
  1 51 3 300981.938607003 0.1 1590930.01075037
  1 52 3 230016.127440678 0.1 1335259.99309077
  1 53 3 293312.080238875 0.1 1098980.07041387
  1 54 3 307237.597056447 0.1 1856899.80411129
  1 55 3 271869.734368042 0.1 3352600.12080025
  1 56 3 283357.066512575 0.1 4311309.81788284
  1 57 3 274370.087908029 0.1 4475930.07475557
  1 58 3 259244.435703512 0.1 4092920.04456221
  1 59 3 281479.164724163 0.1 3483530.03386414
  1 60 3 313559.73443426 0.1 3058479.86287744
  1 61 3 366496.975935334 0.1 3742670.02454608
  1 62 3 301440.564963356 0.1 5359569.99811102
  1 63 3 315224.037527441 0.1 6587649.90312488
  1 64 3 300835.622548468 0.1 6827359.90342371
  1 65 3 307400.555305238 0.1 6281389.91147829
  1 66 3 277548.533621777 0.1 5356289.77443245
  1 67 3 299241.591916519 0.1 4382880.05731236
  1 68 3 285086.313267288 0.1 3544669.95777255
  1 69 3 273645.093855276 0.1 2950260.02111063
  1 70 3 292242.494554931 0.1 2530759.93700314
  1 71 3 288077.221166048 0.1 2163620.28209318
  1 72 3 303858.504347061 0.1 1983819.94441079
  1 73 3 250807.524905168 0.1 1946029.89756731
  1 74 3 244508.851822763 0.1 1843069.97904713
  1 75 3 318980.245515027 0.1 1637780.06774214
  1 76 3 318359.931993032 0.1 1375779.76854303
  1 77 3 232190.038233957 0.1 1164889.9556873
  1 78 3 288420.439148411 0.1 1021690.07718592
  1 79 3 304833.635510383 0.1 917511.063015338
  1 80 3 285681.616309631 0.1 840469.891251812
  1 1 4 804190.23224549 0.1 21464699.9452442
  1 2 4 819002.413250679 0.1 41337099.9840028
  1 3 4 956261.794333926 0.1 91233100.0264991
  1 4 4 1211107.90460143 0.1 502061000.042058
  1 5 4 1499161.22740515 0.1 6115840.01871036
  1 6 4 1130964.92125462 0.1 96904000.0504498
  1 7 4 1581615.78427343 0.1 72494599.8886509
  1 8 4 1433874.65143941 0.1 1974889999.90826
  1 9 4 1636622.92242372 0.1 1405899999.93361
  1 10 4 1354940.20833524 0.1 205750999.945994
  1 11 4 1371264.97243666 0.1 222956999.934327
  1 12 4 1461308.15281403 0.1 93314399.9092229
  1 13 4 2039257.46127678 0.1 3038820.02033676
  1 14 4 1824642.59064427 0.1 96771199.9066741
  1 15 4 1892185.1145282 0.1 5321849.87770802
  1 16 4 1271782.83095062 0.1 7154750.03181598
  1 17 4 874834.09582774 0.1 93408800.0905643
  1 18 4 615805.489534001 0.1 216486000.201102
  1 19 4 486938.015724532 0.1 16425700.0843515
  1 20 4 436037.921103211 0.1 193122.819269747
  1 21 4 356932.561565689 0.1 343904999.87026
  1 22 4 325512.322638976 0.1 134834999.843804
  1 23 4 259657.374586157 0.1 8005.72915877152
  1 24 4 192075.726377999 0.1 999500.98293758
  1 25 4 165911.787325444 0.1 4169.33299178319
  1 26 4 203076.20479169 0.1 101857000.007677
  1 27 4 593677.558070352 0.1 45189699.9360563
  1 28 4 997924.884274509 0.1 2948780.02512643
  1 29 4 1730280.271871 0.1 8876900.0964325
  1 30 4 1253946.23642604 0.1 499966.096786447
  1 31 4 1620503.72253599 0.1 10541800.079874
  1 32 4 1130621.71562313 0.1 12395700000.0584
  1 33 4 1021302.818644 0.1 644060999.932802
  1 34 4 729591.053359379 0.1 20494499.8905495
  1 35 4 532003.630233506 0.1 7000390000.13645
  1 36 4 442351.455817903 0.1 578237999.839542
  1 37 4 402007.182176011 0.1 454300000.10174
  1 38 4 354071.201378088 0.1 13508500.1195391
  1 39 4 346391.832450748 0.1 4471450.11389718
  1 40 4 689136.316485016 0.1 72921400.0021377
  1 41 4 1142812.12620234 0.1 194624000.229161
  1 42 4 1610465.29664428 0.1 9614630.08260819
  1 43 4 1737204.95758364 0.1 210991.987978005
  1 44 4 1521052.06322613 0.1 1629400.00566835
  1 45 4 1359604.83253162 0.1 23308500000.0396
  1 46 4 1459725.3388447 0.1 1637459999.88213
  1 47 4 1678777.43627983 0.1 228410000.011837
  1 48 4 1821794.85601764 0.1 31551000.0703743
  1 49 4 1663236.67980654 0.1 17911700.1730603
  1 50 4 1369028.32621594 0.1 4600299999.92584
  1 51 4 1875733.66326997 0.1 89132299.9401512
  1 52 4 1393861.16224507 0.1 3989259999.97958
  1 53 4 1396852.77516516 0.1 3175970000.0941
  1 54 4 1252707.11504076 0.1 631584000.000738
  1 55 4 1385774.54140047 0.1 5859650000.1029
  1 56 4 1378915.05836615 0.1 212718999.892001
  1 57 4 1561454.38220757 0.1 46484300.0379165
  1 58 4 1519292.37704663 0.1 384208000.070391
  1 59 4 2300249.29723619 0.1 26777100.0757481
  1 60 4 1942395.77740612 0.1 3631200.14791879
  1 61 4 1954944.43444864 0.1 15856799999.9274
  1 62 4 1821295.80998699 0.1 16167400.0514708
  1 63 4 1593463.65290759 0.1 67990.2538743397
  1 64 4 1365322.92709691 0.1 25347399.9421573
  1 65 4 1054134.11979354 0.1 41446000.0979216
  1 66 4 1094990.23492906 0.1 1065430.18111977
  1 67 4 925522.648556526 0.1 1054530.08483938
  1 68 4 824350.411816815 0.1 161897000.011465
  1 69 4 835371.675108095 0.1 109622000.118682
  1 70 4 688921.629995053 0.1 1430229.98560874
  1 71 4 622645.748443507 0.1 612711000.021851
  1 72 4 552928.639175518 0.1 8918170.0062666
  1 73 4 486608.841990514 0.1 559695999.82443
  1 74 4 400680.366316636 0.1 13716399.9651265
  1 75 4 315105.081209908 0.1 170552999.93052
  1 76 4 319808.965535851 0.1 121992999.947322
  1 77 4 285307.413641113 0.1 550.363690673321
  1 78 4 287328.900315122 0.1 18325.2370351913
  1 79 4 312308.648813393 0.1 48920.0119667954
  1 80 4 344106.379177274 0.1 143536.171652687
  1 1 5 961151.55711555 0.1 79670799.9358873
  1 2 5 1066662.15602148 0.1 9225469999.96233
  1 3 5 1329533.89104615 0.1 52648200000.1108
  1 4 5 1261577.87817784 0.1 140808999999.868
  1 5 5 1525144.7518892 0.1 281639000000.172
  1 6 5 1082718.19013461 0.1 443721999999.982
  1 7 5 1048344.59450414 0.1 521479000000.106
  1 8 5 1401715.69099009 0.1 539997999999.937
  1 9 5 1412729.91208451 0.1 523080000000.037
  1 10 5 986165.720895927 0.1 531667999999.81
  1 11 5 1066464.63280286 0.1 605582000000.011
  1 12 5 1308811.06834094 0.1 676736999999.983
  1 13 5 1286956.46647741 0.1 763439000000.183
  1 14 5 1228511.13300511 0.1 802421000000.093
  1 15 5 1584954.05724293 0.1 786324000000.121
  1 16 5 1365584.35306258 0.1 750559999999.948
  1 17 5 1336592.43347811 0.1 733142999999.965
  1 18 5 1306081.96420096 0.1 760247000000.019
  1 19 5 1287744.52622789 0.1 756644000000.048
  1 20 5 1548048.69448344 0.1 772347000000.094
  1 21 5 1237428.48038766 0.1 841608999999.685
  1 22 5 1321437.27610824 0.1 859350999999.984
  1 23 5 1498779.1459317 0.1 833002000000.023
  1 24 5 1571066.71016286 0.1 780122999999.737
  1 25 5 1397719.30075096 0.1 717210999999.887
  1 26 5 1381011.52692452 0.1 656253999999.982
  1 27 5 1766628.98252086 0.1 602842999999.994
  1 28 5 1707038.34960238 0.1 615570999999.943
  1 29 5 1555076.51009323 0.1 760263000000.087
  1 30 5 1532749.70296318 0.1 952669000000.049
  1 31 5 1790588.22325316 0.1 1124689999999.88
  1 32 5 1507449.21900934 0.1 1161140000000.02
  1 33 5 1505692.53590193 0.1 1105010000000.15
  1 34 5 1556392.79300321 0.1 1018560000000.14
  1 35 5 1512348.02662453 0.1 929724999999.9
  1 36 5 1855715.42453568 0.1 846648000000.055
  1 37 5 1840429.04996431 0.1 776614999999.938
  1 38 5 1537778.52759433 0.1 719548000000.065
  1 39 5 1664416.88178047 0.1 673448999999.978
  1 40 5 1798939.69797507 0.1 640662999999.881
  1 41 5 1597779.62881294 0.1 601124000000.04
  1 42 5 1381118.0517716 0.1 554072000000.126
  1 43 5 1401305.23395338 0.1 507079999999.986
  1 44 5 1705157.64186928 0.1 475845999999.948
  1 45 5 1676044.09010846 0.1 495916999999.943
  1 46 5 1519138.50851891 0.1 554665000000.03
  1 47 5 1362394.68096001 0.1 574418999999.799
  1 48 5 1495184.08299733 0.1 636191000000.202
  1 49 5 1518945.06509905 0.1 783043000000.019
  1 50 5 1354130.08845292 0.1 841700999999.959
  1 51 5 1651251.13478414 0.1 817672000000.014
  1 52 5 1522530.40442066 0.1 769494999999.823
  1 53 5 1654073.08928636 0.1 731498000000.182
  1 54 5 1645103.66829508 0.1 710174999999.937
  1 55 5 1755347.37098065 0.1 672861999999.896
  1 56 5 1671618.28705214 0.1 622028000000.077
  1 57 5 1603033.37221912 0.1 573415999999.852
  1 58 5 1905002.56098587 0.1 545872999999.905
  1 59 5 1485201.64293253 0.1 534932999999.89
  1 60 5 1571984.27080895 0.1 514331999999.895
  1 61 5 1781127.77674133 0.1 482720999999.95
  1 62 5 1570129.65342646 0.1 450307999999.912
  1 63 5 1766537.8001413 0.1 415448000000.092
  1 64 5 1344528.76450278 0.1 383552999999.957
  1 65 5 1539500.52606149 0.1 359437000000.005
  1 66 5 1422377.66219952 0.1 333807000000.086
  1 67 5 1628045.92793571 0.1 307378999999.999
  1 68 5 1389812.392138 0.1 316890999999.958
  1 69 5 1584871.44544491 0.1 398774999999.905
  1 70 5 1443118.05717145 0.1 471479000000.087
  1 71 5 1510543.20109794 0.1 487775000000.077
  1 72 5 1688323.73598111 0.1 472343000000.045
  1 73 5 1431716.13358971 0.1 441716000000.183
  1 74 5 1454868.28417471 0.1 408690000000.074
  1 75 5 1459036.45617151 0.1 382338000000.114
  1 76 5 1311062.87915967 0.1 359322000000.016
  1 77 5 1555572.77374956 0.1 340040999999.991
  1 78 5 1398027.21857412 0.1 324697999999.967
  1 79 5 1454535.28689534 0.1 310274000000.077
  1 80 5 1555197.71287395 0.1 290261999999.981
  1 1 6 6958546.74064247 0.1 163920000.084804
  1 2 6 7323511.65740828 0.1 480255000.143025
  1 3 6 7144594.17684034 0.1 2877100000.12684
  1 4 6 6888800.29033762 0.1 6643770000.07145
  1 5 6 6522128.65128633 0.1 8678380000.03821
  1 6 6 5818406.79978335 0.1 9112429999.95353
  1 7 6 6694604.7027708 0.1 8694219999.93131
  1 8 6 7649089.51337149 0.1 17539599999.894
  1 9 6 7897844.77151403 0.1 23279199999.8471
  1 10 6 5933288.70146549 0.1 25408399999.9654
  1 11 6 6075207.41051729 0.1 25274699999.9487
  1 12 6 6195649.57953931 0.1 23567899999.8413
  1 13 6 5724163.18771077 0.1 22803600000.0144
  1 14 6 8245708.05121353 0.1 21036499999.8483
  1 15 6 7459517.57674457 0.1 32399399999.936
  1 16 6 6058631.47358237 0.1 160663000000.05
  1 17 6 5470596.03324851 0.1 237859000000.011
  1 18 6 5700450.85560402 0.1 260171999999.985
  1 19 6 4817911.07888381 0.1 254805999999.798
  1 20 6 4331020.61175607 0.1 236512000000.047
  1 21 6 4608374.88603607 0.1 210028999999.957
  1 22 6 3810251.87366339 0.1 182460999999.827
  1 23 6 4150615.15167016 0.1 157658000000.061
  1 24 6 4008673.16071401 0.1 133467999999.966
  1 25 6 3840916.27813639 0.1 111023000000.013
  1 26 6 3945524.14409893 0.1 93466899999.8746
  1 27 6 3492916.67885821 0.1 77712500000.0542
  1 28 6 3732654.37164492 0.1 64536500000.0152
  1 29 6 3658817.32543604 0.1 67306899999.8538
  1 30 6 3314721.01775885 0.1 66237199999.8359
  1 31 6 3813075.56853077 0.1 105180000000.228
  1 32 6 3931866.54673918 0.1 126084999999.976
  1 33 6 3479216.50089207 0.1 126991000000.137
  1 34 6 3050423.69559832 0.1 118455000000.04
  1 35 6 3411527.13201769 0.1 105293999999.933
  1 36 6 3488594.6887825 0.1 91561500000.0005
  1 37 6 3788348.45012345 0.1 80066799999.9102
  1 38 6 3287694.41047248 0.1 68419899999.9859
  1 39 6 3374424.81311404 0.1 57283800000.0629
  1 40 6 3296026.59422173 0.1 47784700000.1061
  1 41 6 3990993.69166016 0.1 39274900000.0226
  1 42 6 3540735.97178071 0.1 31809800000.0773
  1 43 6 4340510.03077789 0.1 25468399999.8828
  1 44 6 4897825.40218046 0.1 23851300000.0691
  1 45 6 4224938.80472937 0.1 21883399999.9341
  1 46 6 4627101.86032117 0.1 62634999999.9425
  1 47 6 4815852.69552541 0.1 87117399999.9558
  1 48 6 4453453.39018276 0.1 92693099999.9289
  1 49 6 4223447.60160429 0.1 89018600000.1171
  1 50 6 5471644.79601898 0.1 80721300000.1781
  1 51 6 3644691.84514982 0.1 70872100000.1975
  1 52 6 5277119.34787317 0.1 104337000000.241
  1 53 6 4719703.67711369 0.1 123728999999.963
  1 54 6 4880133.15538098 0.1 124175000000.165
  1 55 6 6362208.77860482 0.1 115326000000.021
  1 56 6 5509544.23518858 0.1 103363000000.055
  1 57 6 5990952.19951468 0.1 91021100000.0251
  1 58 6 5131900.25514653 0.1 77909600000.0445
  1 59 6 4336711.53665031 0.1 124312000000.082
  1 60 6 4487109.63760153 0.1 153696000000.034
  1 61 6 5986232.919021 0.1 157165999999.924
  1 62 6 5555484.24805479 0.1 147501999999.977
  1 63 6 5522549.27650535 0.1 131568000000.086
  1 64 6 6138339.63117439 0.1 114089000000.191
  1 65 6 4799983.18058184 0.1 96657399999.9696
  1 66 6 5210038.819027 0.1 80418300000.0742
  1 67 6 4909181.31648889 0.1 67802900000.1342
  1 68 6 4908522.40744696 0.1 56981699999.882
  1 69 6 4800911.07569796 0.1 47276000000.0555
  1 70 6 5368519.8674382 0.1 76283700000.0071
  1 71 6 5396146.99263843 0.1 92395299999.9852
  1 72 6 5346464.63557071 0.1 96999200000.1324
  1 73 6 4573220.33997715 0.1 94516800000.0503
  1 74 6 5167669.39536089 0.1 86451900000.066
  1 75 6 5371496.06755677 0.1 77082099999.9926
  1 76 6 4300958.4762491 0.1 66635200000.1271
  1 77 6 5670606.75527303 0.1 56097499999.8899
  1 78 6 5025213.34667169 0.1 46874899999.9613
  1 79 6 4355498.49903892 0.1 38574200000.2038
  1 80 6 5382379.20320952 0.1 32623499999.9774
  1 1 7 6613350.71291161 0.1 338968000.098999
  1 2 7 6044844.7218754 0.1 79576499999.9913
  1 3 7 5027275.57618098 0.1 87667999999.9502
  1 4 7 5057302.86421837 0.1 5029540000.09148
  1 5 7 4873325.2915989 0.1 22923699.9678099
  1 6 7 5381014.51489557 0.1 1208369.95132409
  1 7 7 5057709.10409449 0.1 9586769.86020548
  1 8 7 4896188.72101262 0.1 2446970.23623964
  1 9 7 6293217.82297 0.1 89457200.0729638
  1 10 7 5533677.90909724 0.1 77024999.9596857
  1 11 7 5225605.03106329 0.1 2149169999.82043
  1 12 7 6004682.58514341 0.1 12102599999.8205
  1 13 7 4988996.06438931 0.1 115408000.08202
  1 14 7 5671088.88800002 0.1 775535.058227493
  1 15 7 4513498.85301892 0.1 6369240.07392894
  1 16 7 4586842.45452143 0.1 132527999.90152
  1 17 7 4325626.92656185 0.1 403034000.032917
  1 18 7 4180345.04165049 0.1 80640099.9481976
  1 19 7 3991361.82552425 0.1 200367000.001843
  1 20 7 4290435.26514524 0.1 595157999.936764
  1 21 7 5134106.60920311 0.1 1677639.9548069
  1 22 7 3963253.335698 0.1 9803150.00553721
  1 23 7 4251454.1934127 0.1 633.298528494102
  1 24 7 4610533.43328268 0.1 538832.86060839
  1 25 7 3621677.14406882 0.1 1481.46174415446
  1 26 7 4196121.12646515 0.1 21819.9881571058
  1 27 7 3724845.56756825 0.1 805202.914598039
  1 28 7 3741751.83030209 0.1 16546800.0527283
  1 29 7 5022805.63616932 0.1 774252.98008722
  1 30 7 5111587.27250772 0.1 31059599.9234522
  1 31 7 4755436.84593811 0.1 627680.96973682
  1 32 7 4674000.02859418 0.1 17622800.0284935
  1 33 7 4083800.41904079 0.1 324708.20902358
  1 34 7 4939829.37010277 0.1 33394600.0275461
  1 35 7 4484553.48406916 0.1 30276799.9614717
  1 36 7 4185392.11341702 0.1 332220000.136519
  1 37 7 4191255.90498063 0.1 14017300.1659817
  1 38 7 4756312.11960349 0.1 4183370.11866802
  1 39 7 4455620.57469606 0.1 608210.990140414
  1 40 7 4326707.1300845 0.1 36009.5379322267
