# This file was created using create_datpin_files.R function write_tsDatFile
      #and used all inputs from csv files found in folder:
      #hydradata/data-raw
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  329
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 1 4 237835.061563962 0.212720515437525
  2 1 4 217380.707005413 0.25363203301826
  1 2 4 88891.3393851605 0.222168779300385
  2 2 4 80120.0002396713 0.187773345626693
  1 3 4 47663.1740748034 0.394113240257454
  2 3 4 34283.2536074369 0.423618201694685
  1 4 4 72933.6979473563 0.310035034727007
  2 4 4 42130.9236863396 0.327069686277164
  1 5 4 86004.1807427782 0.378629084128514
  2 5 4 61361.2706688683 0.391316523019912
  1 6 4 75307.7653962261 0.494427832556011
  2 6 4 53569.9644115136 0.376280830351703
  1 7 4 47549.2014024759 0.759062286891916
  2 7 4 37811.7316371613 0.665352569827422
  1 8 4 13119.9236833329 0.383150869515862
  2 8 4 11094.7614836903 0.433685089735353
  1 9 4 17733.3974028374 0.48934963094834
  2 9 4 8611.47847252031 0.392371299771634
  1 10 4 24696.6286509732 0.382452035825211
  2 10 4 15703.8715653549 0.333798529002863
  1 11 4 15553.8146999605 0.566792532611316
  2 11 4 11064.2442152821 0.868042030585988
  1 12 4 15067.2983956586 0.381518572031255
  2 12 4 8292.94911707673 0.445144789260538
  1 13 4 10202.3543579137 0.438380584739347
  2 13 4 6322.46161548707 0.947226139495183
  1 14 4 11258.9405243916 0.482345652338289
  2 14 4 5711.44879995927 0.377075764230608
  1 15 4 7102.82203280073 0.420835086749712
  2 15 4 4708.63459427267 0.614716212748607
  1 16 4 2297.16199749946 0.515165860253858
  2 16 4 1436.57447467034 0.704031323768783
  1 17 4 8552.11138495986 0.559532625975744
  2 17 4 3258.91480964156 0.319774204956139
  1 18 4 8473.19772680508 0.479008946214672
  2 18 4 5715.48187458055 0.41351869139049
  1 19 4 5258.79344235856 0.429419179801904
  2 19 4 3143.9909841736 0.387615780132326
  1 20 4 7827.29977557064 0.477074256852948
  2 20 4 3631.87624975661 0.315868813200741
  1 21 4 12995.2931222763 0.410621521476155
  2 21 4 7514.16267613784 0.630050999524052
