# This file was created using create_datpin_files.R function write_tsDatFile
      #and used all inputs from csv files found in folder:
      #hydradata/data-raw
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  329
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 1 4 237835.027285385 0.212720515437525
  2 1 4 217380.69799358 0.25363203301826
  1 2 4 88891.2154122007 0.222168779300385
  2 2 4 80119.90499547 0.187773345626693
  1 3 4 47663.5799106545 0.394113240257454
  2 3 4 34284.0585010656 0.423618201694685
  1 4 4 72934.0715343584 0.310035034727007
  2 4 4 42131.2332432505 0.327069686277164
  1 5 4 86003.9289894717 0.378629084128514
  2 5 4 61360.3915308325 0.391316523019912
  1 6 4 75309.3483744952 0.494427832556011
  2 6 4 53570.0777653175 0.376280830351703
  1 7 4 47549.510749491 0.759062286891916
  2 7 4 37809.7179219771 0.665352569827422
  1 8 4 13120.2826156951 0.383150869515862
  2 8 4 11094.8125878245 0.433685089735353
  1 9 4 17733.188789569 0.48934963094834
  2 9 4 8611.96309418159 0.392371299771634
  1 10 4 24697.1303040325 0.382452035825211
  2 10 4 15703.8607798545 0.333798529002863
  1 11 4 15553.7502624421 0.566792532611316
  2 11 4 11064.3758452848 0.868042030585988
  1 12 4 15067.2596481512 0.381518572031255
  2 12 4 8292.61544498057 0.445144789260538
  1 13 4 10202.0215604697 0.438380584739347
  2 13 4 6322.35130134121 0.947226139495183
  1 14 4 11258.8120698863 0.482345652338289
  2 14 4 5711.71177806078 0.377075764230608
  1 15 4 7102.78893095978 0.420835086749712
  2 15 4 4708.07012641648 0.614716212748607
  1 16 4 2298.27203097526 0.515165860253858
  2 16 4 1435.84932084344 0.704031323768783
  1 17 4 8552.0348546102 0.559532625975744
  2 17 4 3259.60196039151 0.319774204956139
  1 18 4 8472.41242732596 0.479008946214672
  2 18 4 5714.49853273192 0.41351869139049
  1 19 4 5257.86730502141 0.429419179801904
  2 19 4 3143.99196501569 0.387615780132326
  1 20 4 7827.66639493812 0.477074256852948
  2 20 4 3632.07035296447 0.315868813200741
  1 21 4 12995.6302805732 0.410621521476155
  2 21 4 7513.98679232258 0.630050999524052
  1 22 4 14150.8255421926 0.294672690077384
  2 22 4 9112.98216660519 0.335469505128288
  1 23 4 10815.7660759941 0.477447511398437
  2 23 4 6712.47954278217 0.407625761955908
  1 24 4 10057.1892014378 0.384568504019134
  2 24 4 5875.91972811539 0.43049173366256
  1 25 4 10083.4745521291 0.333261603198005
  2 25 4 6086.07488057618 0.843960441627036
  1 26 4 6534.59048047365 0.685474246042822
  2 26 4 4366.55491322152 0.429620783824035
  1 27 4 6920.35887480465 0.286882992344226
  2 27 4 4012.66040215066 0.81343687860715
  1 28 4 8532.40759413359 0.371822434434906
  2 28 4 5520.15394485038 0.53327636373572
  1 29 4 15657.1806107463 0.592639130460935
  2 29 4 7989.32080846853 0.590339711107796
  1 30 4 21496.2796805128 0.374062101432949
  2 30 4 14437.469292602 0.701775131617819
  1 31 4 17417.4081983714 0.304499664309564
  2 31 4 13412.2712856527 0.210828956182955
  1 32 4 19366.5472990617 0.233962995093855
  2 32 4 11340.2473893809 0.329779252894958
  1 33 4 17542.3053977734 0.270006842918168
  2 33 4 13240.8531722635 0.460124990024536
  1 34 4 8528.60199980344 0.350007507053818
  2 34 4 6372.78816439725 0.837656243552001
  1 35 4 7473.45213714356 0.34274593698132
  2 35 4 4334.72785950491 0.291986952078346
  1 36 4 14855.2495929323 0.261906583866089
  2 36 4 8073.10196162189 0.425399553458769
  1 37 4 29924.2333585331 0.417429035160016
  2 37 4 16754.8755876068 0.287702894520317
  1 38 4 39678.5204180006 0.441211421515246
  2 38 4 26867.7244227567 0.866971810340233
  1 39 4 36634.4649309212 0.495234601454268
  2 39 4 25882.3275084479 0.556663444153977
  1 40 4 22879.9062945146 0.237858203733512
  2 40 4 18186.9851632338 0.295404104464232
  1 41 4 6544.05807448674 0.327346172729995
  2 41 4 5462.69516608686 0.994030515469621
  1 42 4 1484.04970849644 0.368315456462939
  2 42 4 1035.54461855572 0.461505384764764
  1 1 2 3831.93572667539 0.601375663623589
  2 1 2 3119.59956575595 0.565196579518992
  2 2 2 1947.86988525573 0.686052062200317
  2 3 2 1083.45375884989 0.378997614818957
  1 4 2 789.846851829051 1
