# This file was created using create_datpin_files.R function write_tsDatFile
      #and used all inputs from csv files found in folder:
      #hydradata/data-raw
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  329
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 1 4 237834.592958974 0.212720515437525
  2 1 4 217380.633894977 0.25363203301826
  1 2 4 88891.1038557715 0.222168779300385
  2 2 4 80120.1363517313 0.187773345626693
  1 3 4 47663.5426939825 0.394113240257454
  2 3 4 34284.1443671483 0.423618201694685
  1 4 4 72934.017480977 0.310035034727007
  2 4 4 42131.2747580655 0.327069686277164
  1 5 4 86004.1755014921 0.378629084128514
  2 5 4 61361.6244827146 0.391316523019912
  1 6 4 75308.8082431346 0.494427832556011
  2 6 4 53569.9630181196 0.376280830351703
  1 7 4 47550.1648146496 0.759062286891916
  2 7 4 37811.9238186546 0.665352569827422
  1 8 4 13120.1864548833 0.383150869515862
  2 8 4 11095.0494548622 0.433685089735353
  1 9 4 17733.1390300489 0.48934963094834
  2 9 4 8613.081571025 0.392371299771634
  1 10 4 24697.700886209 0.382452035825211
  2 10 4 15703.944240632 0.333798529002863
  1 11 4 15553.693314728 0.566792532611316
  2 11 4 11063.8933355065 0.868042030585988
  1 12 4 15067.5402787862 0.381518572031255
  2 12 4 8292.32794088417 0.445144789260538
  1 13 4 10201.9188466236 0.438380584739347
  2 13 4 6322.73974799236 0.947226139495183
  1 14 4 11259.1531394655 0.482345652338289
  2 14 4 5711.49966648997 0.377075764230608
  1 15 4 7103.16080444732 0.420835086749712
  2 15 4 4707.5965171228 0.614716212748607
  1 16 4 2297.47931367271 0.515165860253858
  2 16 4 1436.63610533505 0.704031323768783
  1 17 4 8552.51067485594 0.559532625975744
  2 17 4 3259.23377546043 0.319774204956139
  1 18 4 8472.16992171806 0.479008946214672
  2 18 4 5715.08246663081 0.41351869139049
  1 19 4 5258.51960031441 0.429419179801904
  2 19 4 3143.23596661952 0.387615780132326
  1 20 4 7827.98210258356 0.477074256852948
  2 20 4 3631.88990534517 0.315868813200741
  1 21 4 12995.0280096704 0.410621521476155
  2 21 4 7514.35090985262 0.630050999524052
  1 22 4 14150.7661083648 0.294672690077384
  2 22 4 9112.47380503993 0.335469505128288
  1 23 4 10815.5476181351 0.477447511398437
  2 23 4 6713.5565892646 0.407625761955908
  1 24 4 10057.1146745286 0.384568504019134
  2 24 4 5875.66017557203 0.43049173366256
  1 25 4 10083.4769937826 0.333261603198005
  2 25 4 6085.02508290719 0.843960441627036
  1 26 4 6536.42188504851 0.685474246042822
  2 26 4 4368.53938331756 0.429620783824035
  1 27 4 6919.61877754794 0.286882992344226
  2 27 4 4012.61875651922 0.81343687860715
  1 28 4 8531.6756563094 0.371822434434906
  2 28 4 5520.08223807688 0.53327636373572
  1 29 4 15655.6431798769 0.592639130460935
  2 29 4 7989.94655627568 0.590339711107796
  1 30 4 21495.7736986673 0.374062101432949
  2 30 4 14438.3995273002 0.701775131617819
  1 31 4 17417.3234899025 0.304499664309564
  2 31 4 13412.376628013 0.210828956182955
  1 32 4 19366.1794621926 0.233962995093855
  2 32 4 11340.1338394661 0.329779252894958
  1 33 4 17542.1505156732 0.270006842918168
  2 33 4 13240.7736714605 0.460124990024536
  1 34 4 8528.37187081527 0.350007507053818
  2 34 4 6374.46344144165 0.837656243552001
  1 35 4 7473.29654432961 0.34274593698132
  2 35 4 4334.15563430397 0.291986952078346
  1 36 4 14855.129283156 0.261906583866089
  2 36 4 8072.00138170944 0.425399553458769
  1 37 4 29924.7490994959 0.417429035160016
  2 37 4 16754.9977788947 0.287702894520317
  1 38 4 39678.2592100476 0.441211421515246
  2 38 4 26865.331834279 0.866971810340233
  1 39 4 36634.4103675404 0.495234601454268
  2 39 4 25882.1146478956 0.556663444153977
  1 40 4 22879.4850392682 0.237858203733512
  2 40 4 18187.5938580578 0.295404104464232
  1 41 4 6543.70886511655 0.327346172729995
  2 41 4 5462.54188460568 0.994030515469621
  1 42 4 1484.00525753401 0.368315456462939
  2 42 4 1036.46656773602 0.461505384764764
