full time series of predicted survey index
survey year spp area pred_survey
1 1 1 1 603002
1 1 2 1 651786
1 1 3 1 132576
1 1 4 1 198435
1 2 1 1 349505
1 2 2 1 320494
1 2 3 1 49524.4
1 2 4 1 170028
1 3 1 1 214464
1 3 2 1 169893
1 3 3 1 19439.3
1 3 4 1 147229
1 4 1 1 136218
1 4 2 1 94704.7
1 4 3 1 8184
1 4 4 1 129111
1 5 1 1 88562.7
1 5 2 1 56477.9
1 5 3 1 3845.93
1 5 4 1 114859
1 6 1 1 59107
1 6 2 1 36690.8
1 6 3 1 2097.4
1 6 4 1 103769
1 7 1 1 41035.8
1 7 2 1 26785.7
1 7 3 1 1377.92
1 7 4 1 95236.3
1 8 1 1 30145.5
1 8 2 1 21829.3
1 8 3 1 1070.74
1 8 4 1 88754.9
1 9 1 1 23721
1 9 2 1 19494
1 9 3 1 941.305
1 9 4 1 83901.9
1 10 1 1 20011
1 10 2 1 18501.9
1 10 3 1 890.422
1 10 4 1 80329
1 11 1 1 17910.7
1 11 2 1 18072.4
1 11 3 1 870.07
1 11 4 1 77752.1
1 12 1 1 16742.9
1 12 2 1 17926.4
1 12 3 1 863.706
1 12 4 1 75941.8
1 13 1 1 16103.9
1 13 2 1 17831.7
1 13 3 1 859.949
1 13 4 1 74714.3
1 14 1 1 15759.2
1 14 2 1 17804.4
1 14 3 1 859.1
1 14 4 1 73924.2
1 15 1 1 15575.5
1 15 2 1 17844.1
1 15 3 1 861.056
1 15 4 1 73457
1 16 1 1 15478.7
1 16 2 1 17866.3
1 16 3 1 862.191
1 16 4 1 73223.7
1 17 1 1 15428.3
1 17 2 1 17794.2
1 17 3 1 859.23
1 17 4 1 73156.1
1 18 1 1 15402.1
1 18 2 1 17701.4
1 18 3 1 855.316
1 18 4 1 73202
1 19 1 1 15388.7
1 19 2 1 17742.8
1 19 3 1 857.079
1 19 4 1 73322.4
1 20 1 1 15381.9
1 20 2 1 17741
1 20 3 1 857.008
1 20 4 1 73488.2
1 21 1 1 18240.6
1 21 2 1 17718.7
1 21 3 1 856.045
1 21 4 1 77993
1 22 1 1 20475.8
1 22 2 1 17570.1
1 22 3 1 849.622
1 22 4 1 82230.7
1 23 1 1 22124.8
1 23 2 1 17472.7
1 23 3 1 845.282
1 23 4 1 86181.1
1 24 1 1 23293.9
1 24 2 1 17363.7
1 24 3 1 840.419
1 24 4 1 89835.5
1 25 1 1 24099.3
1 25 2 1 17175
1 25 3 1 832.098
1 25 4 1 93193.8
1 26 1 1 24642
1 26 2 1 17140.2
1 26 3 1 830.392
1 26 4 1 96262.5
1 27 1 1 25001.5
1 27 2 1 17184.9
1 27 3 1 832.181
1 27 4 1 99052.5
1 28 1 1 25236.5
1 28 2 1 17168.4
1 28 3 1 831.388
1 28 4 1 101578
1 29 1 1 25388.5
1 29 2 1 17020.7
1 29 3 1 824.964
1 29 4 1 103854
1 30 1 1 25485.8
1 30 2 1 16987.7
1 30 3 1 823.492
1 30 4 1 105900
1 31 1 1 25547.7
1 31 2 1 16899
1 31 3 1 819.618
1 31 4 1 107731
1 32 1 1 25586.9
1 32 2 1 16806.3
1 32 3 1 815.522
1 32 4 1 109366
1 33 1 1 25611.5
1 33 2 1 16698.1
1 33 3 1 810.749
1 33 4 1 110823
1 34 1 1 25626.9
1 34 2 1 16535.3
1 34 3 1 803.58
1 34 4 1 112117
1 35 1 1 25636.5
1 35 2 1 16315.1
1 35 3 1 793.874
1 35 4 1 113264
1 36 1 1 25642.5
1 36 2 1 16216.8
1 36 3 1 789.437
1 36 4 1 114279
1 37 1 1 25646.2
1 37 2 1 16193.3
1 37 3 1 788.266
1 37 4 1 115175
1 38 1 1 25648.5
1 38 2 1 16189.3
1 38 3 1 787.961
1 38 4 1 115966
1 39 1 1 25649.9
1 39 2 1 16093.4
1 39 3 1 783.686
1 39 4 1 116661
1 40 1 1 25650.8
1 40 2 1 16116.6
1 40 3 1 784.642
1 40 4 1 117273
1 41 1 1 25651.3
1 41 2 1 16077.3
1 41 3 1 782.897
1 41 4 1 117809
1 42 1 1 25651.7
1 42 2 1 16070.8
1 42 3 1 782.576
1 42 4 1 118280
full time series of predicted catch
fleet year spp area pred_catch
1 1 1 1 397979
1 1 4 1 26698.9
1 2 1 1 215546
1 2 4 1 22727
1 3 1 1 126223
1 3 4 1 19506.7
1 4 1 1 78075.5
1 4 4 1 16923.7
1 5 1 1 49836.1
1 5 4 1 14873.9
1 6 1 1 32502.1
1 6 4 1 13264.8
1 7 1 1 21753
1 7 4 1 12016.1
1 8 1 1 15156.6
1 8 4 1 11058.9
1 9 1 1 11186.7
1 9 4 1 10334.8
1 10 1 1 8849.55
1 10 4 1 9795.57
1 11 1 1 7503.02
1 11 4 1 9401.22
1 12 1 1 6742.51
1 12 4 1 9119.26
1 13 1 1 6320.59
1 13 4 1 8923.46
1 14 1 1 6090.19
1 14 4 1 8792.89
1 15 1 1 5966.13
1 15 4 1 8710.99
1 16 1 1 5900.14
1 16 4 1 8664.82
1 17 1 1 5865.43
1 17 4 1 8644.31
1 18 1 1 5847.35
1 18 4 1 8641.77
1 19 1 1 5838.01
1 19 4 1 8651.38
1 20 1 1 5833.22
1 20 4 1 8668.76
1 21 1 1 2648.05
1 21 4 1 3645.74
1 22 1 1 3133.04
1 22 4 1 3869.67
1 23 1 1 3508.55
1 23 4 1 4079.58
1 24 1 1 3783.72
1 24 4 1 4274.65
1 25 1 1 3977.86
1 25 4 1 4454.62
1 26 1 1 4111.07
1 26 4 1 4619.61
1 27 1 1 4200.58
1 27 4 1 4770.04
1 28 1 1 4259.73
1 28 4 1 4906.53
1 29 1 1 4298.32
1 29 4 1 5029.86
1 30 1 1 4323.23
1 30 4 1 5140.86
1 31 1 1 4339.17
1 31 4 1 5240.43
1 32 1 1 4349.29
1 32 4 1 5329.48
1 33 1 1 4355.69
1 33 4 1 5408.89
1 34 1 1 4359.71
1 34 4 1 5479.52
1 35 1 1 4362.22
1 35 4 1 5542.21
1 36 1 1 4363.79
1 36 4 1 5597.73
1 37 1 1 4364.76
1 37 4 1 5646.8
1 38 1 1 4365.37
1 38 4 1 5690.1
1 39 1 1 4365.74
1 39 4 1 5728.24
1 40 1 1 4365.97
1 40 4 1 5761.79
1 41 1 1 4366.12
1 41 4 1 5791.25
1 42 1 1 4366.21
1 42 4 1 5817.1
2 1 2 1 533316
2 1 3 1 234788
2 2 2 1 262666
2 2 3 1 91223.7
2 3 2 1 141657
2 3 3 1 37772.6
2 4 2 1 82757.4
2 4 3 1 17191.1
2 5 2 1 50501
2 5 3 1 8844.08
2 6 2 1 32621.6
2 6 3 1 5277.18
2 7 2 1 22916
2 7 3 1 3680.81
2 8 2 1 17848.1
2 8 3 1 2952.16
2 9 2 1 15289.8
2 9 3 1 2616.51
2 10 2 1 14107.7
2 10 3 1 2473.88
2 11 2 1 13612.6
2 11 3 1 2420.07
2 12 2 1 13421.6
2 12 3 1 2401.11
2 13 2 1 13352.7
2 13 3 1 2395.09
2 14 2 1 13317.3
2 14 3 1 2390.91
2 15 2 1 13327.1
2 15 3 1 2393.12
2 16 2 1 13358.4
2 16 3 1 2398.43
2 17 2 1 13348.9
2 17 3 1 2396.66
2 18 2 1 13286.7
2 18 3 1 2386.25
2 19 2 1 13256.3
2 19 3 1 2381.55
2 20 2 1 13272.4
2 20 3 1 2385.37
2 21 2 1 13265.1
2 21 3 1 2384.09
2 22 2 1 13204
2 22 3 1 2374.44
2 23 2 1 13099.4
2 23 3 1 2357.65
2 24 2 1 13010.8
2 24 3 1 2344.96
2 25 2 1 12890.3
2 25 3 1 2327.24
2 26 2 1 12785.1
2 26 3 1 2311.35
2 27 2 1 12776.7
2 27 3 1 2312.12
2 28 2 1 12788.8
2 28 3 1 2315.3
2 29 2 1 12730.9
2 29 3 1 2306.09
2 30 2 1 12649.8
2 30 3 1 2292.85
2 31 2 1 12599
2 31 3 1 2286.5
2 32 2 1 12523.4
2 32 3 1 2275.23
2 33 2 1 12439.7
2 33 3 1 2262.86
2 34 2 1 12329.9
2 34 3 1 2246.48
2 35 2 1 12174.5
2 35 3 1 2222.84
2 36 2 1 12032.6
2 36 3 1 2201.52
2 37 2 1 11971.1
2 37 3 1 2194.13
2 38 2 1 11954.3
2 38 3 1 2193.04
2 39 2 1 11918.1
2 39 3 1 2187.89
2 40 2 1 11880.8
2 40 3 1 2181.62
2 41 2 1 11875.3
2 41 3 1 2181.88
2 42 2 1 11854.6
2 42 3 1 2178.51
full time series of survey length comp
survey year spp area catch-at-size
1 1 1 2  0.0538157 1.56394 4.68958 5.19265 1.42574
