full time series of predicted survey index
survey year spp area pred_survey
1 1 1 1 70279.3
1 1 2 1 995.527
1 1 3 1 157.592
1 1 4 1 68137.8
1 2 1 1 115266
1 2 2 1 551.831
1 2 3 1 88.9454
1 2 4 1 74738.7
1 3 1 1 124996
1 3 2 1 721.783
1 3 3 1 94.3467
1 3 4 1 77773.9
1 4 1 1 108578
1 4 2 1 1300.38
1 4 3 1 135.477
1 4 4 1 78731.4
1 5 1 1 83695.9
1 5 2 1 1746.08
1 5 3 1 179.39
1 5 4 1 78591
1 6 1 1 60801.5
1 6 2 1 1999.31
1 6 3 1 212.447
1 6 4 1 77950.2
1 7 1 1 43529.8
1 7 2 1 2126.25
1 7 3 1 233.467
1 7 4 1 77183.5
1 8 1 1 31881.9
1 8 2 1 2185.66
1 8 3 1 245.491
1 8 4 1 76483.2
1 9 1 1 24587.1
1 9 2 1 2213.02
1 9 3 1 251.951
1 9 4 1 75953.5
1 10 1 1 20254.7
1 10 2 1 2226.04
1 10 3 1 255.309
1 10 4 1 75628.4
1 11 1 1 17781.3
1 11 2 1 2232
1 11 3 1 256.972
1 11 4 1 75492.6
1 12 1 1 16413
1 12 2 1 2234.86
1 12 3 1 257.787
1 12 4 1 75524.8
1 13 1 1 15673.5
1 13 2 1 2235.73
1 13 3 1 258.134
1 13 4 1 75684.6
1 14 1 1 15282
1 14 2 1 2236.08
1 14 3 1 258.291
1 14 4 1 75945.1
1 15 1 1 15079
1 15 2 1 2236.54
1 15 3 1 258.389
1 15 4 1 76278.2
1 16 1 1 14975.1
1 16 2 1 2236.72
1 16 3 1 258.43
1 16 4 1 76651.1
1 17 1 1 14920.8
1 17 2 1 2236.06
1 17 3 1 258.382
1 17 4 1 77033.9
1 18 1 1 14891.4
1 18 2 1 2235.22
1 18 3 1 258.309
1 18 4 1 77414.4
1 19 1 1 14877.5
1 19 2 1 2235.52
1 19 3 1 258.333
1 19 4 1 77795.5
1 20 1 1 14870.4
1 20 2 1 2235.52
1 20 3 1 258.329
1 20 4 1 78152.5
1 21 1 1 17733.5
1 21 2 1 2235.34
1 21 3 1 258.309
1 21 4 1 83258.9
1 22 1 1 19977.7
1 22 2 1 2234.08
1 22 3 1 258.188
1 22 4 1 88064.5
1 23 1 1 21629.7
1 23 2 1 2233.27
1 23 3 1 258.097
1 23 4 1 92552.2
1 24 1 1 22793
1 24 2 1 2232.42
1 24 3 1 257.996
1 24 4 1 96697.5
1 25 1 1 23583.5
1 25 2 1 2230.92
1 25 3 1 257.83
1 25 4 1 100485
1 26 1 1 24111
1 26 2 1 2230.74
1 26 3 1 257.785
1 26 4 1 103950
1 27 1 1 24457.7
1 27 2 1 2231.26
1 27 3 1 257.809
1 27 4 1 107099
1 28 1 1 24680.9
1 28 2 1 2231.21
1 28 3 1 257.785
1 28 4 1 109932
1 29 1 1 24818.9
1 29 2 1 2229.94
1 29 3 1 257.652
1 29 4 1 112454
1 30 1 1 24905.3
1 30 2 1 2229.67
